wl,ref_1,GaAs_1,wl_bg,bg_1,ref_2,GaAs_2,bg_2
926.36,2.523825,1.151654,,,2.505073,1.144746,
926.38,2.522509,1.128297,,,2.490269,1.139811,
926.4,2.510995,1.133231,,,2.501784,1.138166,
926.42,2.51889,1.149022,,,2.504415,1.144088,
926.44,2.522838,1.144088,,,2.50935,1.134218,
926.46,2.518561,1.14343,,,2.503099,1.145075,
926.48,2.519877,1.142114,,,2.504415,1.138166,
926.5,2.518232,1.137508,,,2.507047,1.142443,
926.52,2.530076,1.147377,,,2.507705,1.140798,
926.54,2.517246,1.150667,,,2.502112,1.138495,
926.56,2.52218,1.147048,,,2.510666,1.136192,
926.58,2.520535,1.15297,,,2.504086,1.131586,
926.6,2.524154,1.154944,,,2.505073,1.109874,
926.62,2.51889,1.151654,,,2.502441,1.133231,
926.64,2.52218,1.161195,,,2.504744,1.140798,
926.66,2.523496,1.123362,,,2.504415,1.139811,
926.68,2.522509,1.147706,,,2.500797,1.140798,
926.7,2.520535,1.148693,,,2.495204,1.136521,
926.72,2.522838,1.150338,,,2.507705,1.133231,
926.74,2.520535,1.15297,,,2.504086,1.132902,
926.76,2.526128,1.149351,,,2.505073,1.13685,
926.78,2.52218,1.146719,,,2.49652,1.138495,
926.8,2.520864,1.147377,,,2.500139,1.135863,
926.82,2.523496,1.147048,,,2.515272,1.137179,
926.84,2.520864,1.146062,,,2.501455,1.12402,
926.86,2.523825,1.153299,,,2.506718,1.134547,
926.88,2.520864,1.149022,,,2.506389,1.136521,
926.9,2.520864,1.14968,,,2.503428,1.125665,
926.92,2.520535,1.132244,,,2.506389,1.137508,
926.94,2.51889,1.145733,,,2.503757,1.132902,
926.96,2.527115,1.14014,,,2.500797,1.138824,
926.98,2.521851,1.14968,,,2.511324,1.140469,
927,2.524154,1.145075,,,2.507376,1.145733,
927.02,2.526128,1.147706,,,2.509021,1.135863,
927.04,2.524483,1.142772,,,2.506718,1.140469,
927.06,2.524812,1.143759,,,2.49981,1.135205,
927.08,2.52218,1.148364,,,2.509021,1.136192,
927.1,2.517575,1.141785,,,2.489282,1.132244,
927.12,2.519877,1.148364,,,2.511653,1.137837,
927.14,2.523496,1.087503,,,2.508692,1.132573,
927.16,2.524483,1.147706,,,2.502441,1.142114,
927.18,2.530076,1.14639,,,2.508363,1.131915,
927.2,2.516259,1.151983,,,2.50606,1.133889,
927.22,2.507376,1.149022,,,2.503757,1.135534,
927.24,2.524483,1.14639,,,2.505731,1.137508,
927.26,2.526128,1.144417,,,2.511324,1.138495,
927.28,2.527115,1.131915,,,2.507705,1.137508,
927.3,2.525799,1.149351,,,2.505731,1.13685,
927.32,2.527444,1.150996,,,2.504744,1.13685,
927.34,2.524154,1.150009,,,2.507047,1.135863,
927.36,2.523167,1.136192,,,2.508363,1.143101,
927.38,2.524483,1.15297,,,2.504744,1.138495,
927.4,2.527115,1.146062,,,2.511982,1.106913,
927.42,2.529747,1.148364,,,2.506389,1.137179,
927.44,2.523496,1.144746,,,2.507047,1.131586,
927.46,2.521522,1.143759,,,2.509679,1.136192,
927.48,2.52218,1.149022,,,2.509679,1.134218,
927.5,2.531721,1.150009,,,2.504086,1.134547,
927.52,2.529747,1.144417,,,2.514614,1.134218,
927.54,2.519548,1.151983,,,2.510337,1.137179,
927.56,2.526457,1.14639,,,2.510008,1.13685,
927.58,2.524812,1.152312,,,2.508363,1.125007,
927.6,2.52876,1.154944,,,2.515601,1.134876,
927.62,2.525141,1.145075,,,2.512311,1.140469,
927.64,2.508692,1.151983,,,2.510337,1.137508,
927.66,2.527773,1.148693,,,2.50935,1.137508,
927.68,2.53205,1.14343,,,2.51264,1.139811,
927.7,2.52876,1.167774,,,2.508034,1.124349,
927.72,2.529089,1.158234,,,2.511653,1.13356,
927.74,2.530405,1.153299,,,2.508363,1.14014,
927.76,2.529418,1.142114,,,2.506718,1.142772,
927.78,2.527115,1.147377,,,2.508363,1.14343,
927.8,2.529418,1.154615,,,2.513298,1.145733,
927.82,2.520206,1.156918,,,2.506718,1.14343,
927.84,2.526128,1.153299,,,2.510666,1.14343,
927.86,2.525799,1.164813,,,2.510008,1.137837,
927.88,2.526128,1.129942,,,2.510995,1.144088,
927.9,2.530734,1.153628,,,2.514943,1.140469,
927.92,2.529089,1.155602,,,2.511653,1.141456,
927.94,2.522509,1.146062,,,2.510008,1.147706,
927.96,2.527773,1.154615,,,2.514614,1.157247,
927.98,2.528102,1.151983,,,2.516259,1.141785,
928,2.52547,1.157247,,,2.504415,1.13685,
928.02,2.52876,1.158234,,,2.513956,1.121059,
928.04,2.523825,1.154615,,,2.509021,1.146719,
928.06,2.515272,1.154944,,,2.497836,1.138166,
928.08,2.513627,1.156589,,,2.515272,1.136192,
928.1,2.529418,1.138824,,,2.50935,1.144417,
928.12,2.527773,1.15955,,,2.510008,1.14343,
928.14,2.529418,1.154286,,,2.510666,1.142443,
928.16,2.528102,1.150996,,,2.511982,1.141785,
928.18,2.523825,1.155602,,,2.49323,1.145404,
928.2,2.519548,1.154286,,,2.511982,1.143101,
928.22,2.529418,1.156918,,,2.517903,1.13685,
928.24,2.517903,1.155931,,,2.511324,1.144746,
928.26,2.530076,1.157247,,,2.513298,1.138824,
928.28,2.527773,1.156918,,,2.510666,1.145075,
928.3,2.516259,1.157905,,,2.513956,1.144417,
928.32,2.52876,1.155931,,,2.50935,1.141127,
928.34,2.539945,1.160866,,,2.512969,1.140469,
928.36,2.529418,1.137179,,,2.511653,1.139811,
928.38,2.530734,1.160208,,,2.514614,1.145404,
928.4,2.531721,1.157905,,,2.511324,1.141785,
928.42,2.53205,1.157247,,,2.510337,1.14343,
928.44,2.529747,1.151325,,,2.517575,1.141785,
928.46,2.529418,1.161852,,,2.511653,1.143101,
928.48,2.529089,1.158234,,,2.51593,1.136521,
928.5,2.534681,1.160866,,,2.508034,1.138824,
928.52,2.527444,1.155931,,,2.511653,1.137837,
928.54,2.525141,1.159221,,,2.511324,1.142443,
928.56,2.526457,1.151654,,,2.516917,1.141456,
928.58,2.533037,1.153628,,,2.516588,1.143101,
928.6,2.529747,1.151654,,,2.517575,1.143101,
928.62,2.524154,1.154286,,,2.502441,1.121388,
928.64,2.527444,1.156918,,,2.511653,1.139153,
928.66,2.526457,1.157905,,,2.513627,1.100662,
928.68,2.529418,1.15626,,,2.514614,1.13685,
928.7,2.530734,1.153957,,,2.516917,1.143101,
928.72,2.523496,1.154286,,,2.514285,1.141785,
928.74,2.514614,1.152312,,,2.51593,1.14014,
928.76,2.529089,1.157247,,,2.513627,1.141127,
928.78,2.539287,1.15626,,,2.514943,1.13685,
928.8,2.526786,1.152312,,,2.514614,1.141785,
928.82,2.527773,1.15626,,,2.513627,1.127968,
928.84,2.529418,1.147048,,,2.517246,1.140798,
928.86,2.52876,1.154615,,,2.511653,1.138495,
928.88,2.528431,1.146062,,,2.510008,1.140798,
928.9,2.52218,1.152641,,,2.511324,1.134218,
928.92,2.527115,1.150667,,,2.511982,1.144417,
928.94,2.529747,1.152641,,,2.514285,1.13685,
928.96,2.527773,1.154615,,,2.513298,1.151654,
928.98,2.530734,1.154615,,,2.512969,1.134218,
929,2.529089,1.155931,,,2.517903,1.14343,
929.02,2.527115,1.153299,,,2.51593,1.138495,
929.04,2.52876,1.154944,,,2.497836,1.141456,
929.06,2.497178,1.148693,,,2.514614,1.135863,
929.08,2.525799,1.148035,,,2.508363,1.142114,
929.1,2.511982,1.153299,,,2.513956,1.134218,
929.12,2.529089,1.156918,,,2.498823,1.108558,
929.14,2.530076,1.15955,,,2.514614,1.142772,
929.16,2.530076,1.152312,,,2.50935,1.139482,
929.18,2.530076,1.155602,,,2.514285,1.141785,
929.2,2.524812,1.161524,,,2.511982,1.140469,
929.22,2.525141,1.149351,,,2.514285,1.142443,
929.24,2.530076,1.151325,,,2.513956,1.140469,
929.26,2.535339,1.14968,,,2.511982,1.140798,
929.28,2.529747,1.154286,,,2.510337,1.138495,
929.3,2.531392,1.148364,,,2.515601,1.141127,
929.32,2.529747,1.147706,,,2.51264,1.15626,
929.34,2.528431,1.151325,,,2.511324,1.145075,
929.36,2.526457,1.151983,,,2.517246,1.141785,
929.38,2.534023,1.150996,,,2.522509,1.152641,
929.4,2.537313,1.14968,,,2.51264,1.141127,
929.42,2.526786,1.161852,,,2.511324,1.14343,
929.44,2.530076,1.154286,,,2.517246,1.136192,
929.46,2.529747,1.158234,,,2.517246,1.141456,
929.48,2.532708,1.152641,,,2.516917,1.13685,
929.5,2.532379,1.152312,,,2.513627,1.108558,
929.52,2.534023,1.152312,,,2.514614,1.143759,
929.54,2.530405,1.151325,,,2.517246,1.14343,
929.56,2.529418,1.150667,,,2.496191,1.142114,
929.58,2.531721,1.15297,,,2.516588,1.138824,
929.6,2.523825,1.15297,,,2.504744,1.14639,
929.62,2.526128,1.161195,,,2.515601,1.135205,
929.64,2.530076,1.152312,,,2.509021,1.143101,
929.66,2.530734,1.155273,,,2.510008,1.157905,
929.68,2.523825,1.15297,,,2.510666,1.132244,
929.7,2.527115,1.152312,,,2.509021,1.143759,
929.72,2.529089,1.153628,,,2.510008,1.142772,
929.74,2.520864,1.159221,,,2.510337,1.140469,
929.76,2.52547,1.157905,,,2.507047,1.148364,
929.78,2.513298,1.160537,,,2.508363,1.143759,
929.8,2.522509,1.161852,,,2.510666,1.141127,
929.82,2.529089,1.158563,,,2.511982,1.142443,
929.84,2.52876,1.172709,,,2.511982,1.141456,
929.86,2.527115,1.160537,,,2.513298,1.145075,
929.88,2.528431,1.160866,,,2.510995,1.14014,
929.9,2.523496,1.160866,,,2.511653,1.144088,
929.92,2.524483,1.159879,,,2.51593,1.140798,
929.94,2.522838,1.161852,,,2.516917,1.146719,
929.96,2.527115,1.162181,,,2.517575,1.14343,
929.98,2.526128,1.157247,,,2.514614,1.144417,
930,2.533694,1.157247,,,2.516259,1.147706,
930.02,2.526457,1.15297,,,2.518561,1.151325,
930.04,2.53205,1.153957,,,2.513627,1.148693,
930.06,2.533037,1.160208,,,2.516259,1.151654,
930.08,2.526457,1.156589,,,2.517246,1.148364,
930.1,2.531063,1.15626,,,2.522509,1.142114,
930.12,2.538629,1.160866,,,2.519219,1.155273,
930.14,2.535668,1.153957,,,2.520535,1.14639,
930.16,2.52876,1.156589,,,2.521851,1.145733,
930.18,2.533694,1.151325,,,2.50277,1.147706,
930.2,2.532708,1.161195,,,2.520535,1.145075,
930.22,2.536655,1.154944,,,2.523496,1.144088,
930.24,2.53205,1.160866,,,2.517903,1.141127,
930.26,2.532379,1.156918,,,2.515272,1.144417,
930.28,2.530734,1.156589,,,2.510337,1.142772,
930.3,2.530076,1.157247,,,2.50606,1.157247,
930.32,2.531063,1.156589,,,2.509021,1.144746,
930.34,2.524812,1.150996,,,2.515272,1.145404,
930.36,2.530405,1.15626,,,2.514614,1.139811,
930.38,2.501784,1.152312,,,2.511653,1.140469,
930.4,2.527773,1.156589,,,2.50935,1.144746,
930.42,2.525799,1.156918,,,2.507376,1.132244,
930.44,2.522509,1.153299,,,2.507376,1.137508,
930.46,2.533365,1.151654,,,2.508692,1.140469,
930.48,2.520864,1.159879,,,2.50935,1.145404,
930.5,2.517246,1.153957,,,2.504415,1.1079,
930.52,2.522509,1.15955,,,2.49981,1.139153,
930.54,2.516259,1.153957,,,2.507047,1.135205,
930.56,2.522838,1.157247,,,2.507047,1.14343,
930.58,2.53501,1.157905,,,2.509679,1.134218,
930.6,2.518561,1.160866,,,2.508692,1.142772,
930.62,2.510995,1.158563,,,2.505731,1.143101,
930.64,2.520864,1.161195,,,2.508363,1.141456,
930.66,2.519877,1.15955,,,2.51264,1.134876,
930.68,2.522838,1.156918,,,2.512311,1.139482,
930.7,2.524154,1.159221,,,2.509021,1.138495,
930.72,2.525141,1.16251,,,2.510666,1.135863,
930.74,2.521522,1.156589,,,2.513956,1.139482,
930.76,2.525141,1.159221,,,2.514614,1.142772,
930.78,2.522509,1.15626,,,2.515601,1.144088,
930.8,2.523496,1.155273,,,2.518561,1.141785,
930.82,2.525799,1.151654,,,2.535668,1.12402,
930.84,2.525799,1.152641,,,2.523167,1.144746,
930.86,2.522838,1.129284,,,2.515272,1.149022,
930.88,2.517903,1.155273,,,2.517903,1.145075,
930.9,2.533037,1.158892,,,2.523167,1.147048,
930.92,2.532708,1.156589,,,2.523496,1.14343,
930.94,2.528431,1.154944,,,2.517903,1.147706,
930.96,2.535997,1.15626,,,2.49981,1.149022,
930.98,2.53205,1.153299,,,2.522838,1.144746,
931,2.534023,1.14968,,,2.519877,1.144417,
931.02,2.538958,1.157247,,,2.520535,1.14343,
931.04,2.534681,1.158563,,,2.522509,1.145075,
931.06,2.535997,1.153299,,,2.496849,1.144417,
931.08,2.53501,1.15297,,,2.510995,1.14639,
931.1,2.53205,1.147377,,,2.518232,1.139811,
931.12,2.535668,1.150996,,,2.521193,1.142114,
931.14,2.537313,1.13685,,,2.519219,1.140798,
931.16,2.532708,1.154615,,,2.511324,1.095399,
931.18,2.530076,1.158563,,,2.512969,1.139811,
931.2,2.529747,1.154944,,,2.520535,1.143759,
931.22,2.534023,1.158234,,,2.515601,1.140798,
931.24,2.533365,1.154944,,,2.517246,1.142443,
931.26,2.53205,1.15955,,,2.508692,1.145075,
931.28,2.531392,1.156918,,,2.510666,1.140469,
931.3,2.534023,1.158563,,,2.517575,1.135863,
931.32,2.534352,1.156589,,,2.513627,1.144417,
931.34,2.532708,1.15955,,,2.512311,1.141785,
931.36,2.530734,1.163497,,,2.501126,1.137837,
931.38,2.528431,1.15955,,,2.51264,1.147048,
931.4,2.531392,1.162839,,,2.514285,1.139153,
931.42,2.528102,1.151983,,,2.507047,1.146062,
931.44,2.533037,1.159221,,,2.516259,1.144417,
931.46,2.533037,1.163497,,,2.51593,1.139811,
931.48,2.530734,1.15955,,,2.512969,1.145733,
931.5,2.529089,1.166129,,,2.513956,1.143101,
931.52,2.529089,1.159879,,,2.516259,1.143101,
931.54,2.529747,1.16251,,,2.519219,1.142772,
931.56,2.529418,1.164813,,,2.513627,1.145404,
931.58,2.530405,1.159221,,,2.512969,1.147706,
931.6,2.52876,1.163168,,,2.511982,1.148035,
931.62,2.533694,1.158892,,,2.517246,1.150996,
931.64,2.533365,1.166458,,,2.518232,1.151325,
931.66,2.532708,1.174683,,,2.516259,1.150667,
931.68,2.533694,1.167445,,,2.505073,1.14968,
931.7,2.532708,1.157247,,,2.519548,1.130928,
931.72,2.537313,1.163826,,,2.517246,1.147706,
931.74,2.536984,1.163497,,,2.518561,1.154286,
931.76,2.537642,1.154615,,,2.520864,1.150009,
931.78,2.535668,1.163168,,,2.518561,1.154286,
931.8,2.540274,1.161852,,,2.507705,1.148693,
931.82,2.536326,1.163826,,,2.524483,1.145075,
931.84,2.538629,1.126981,,,2.523825,1.154944,
931.86,2.539287,1.16251,,,2.511324,1.164484,
931.88,2.538958,1.164484,,,2.524483,1.151983,
931.9,2.542906,1.160537,,,2.525141,1.155931,
931.92,2.540932,1.159221,,,2.524154,1.150996,
931.94,2.540932,1.152312,,,2.523825,1.150996,
931.96,2.536655,1.159879,,,2.52876,1.14639,
931.98,2.536655,1.157905,,,2.522838,1.150996,
932,2.534352,1.154615,,,2.519877,1.146719,
932.02,2.531721,1.153299,,,2.520206,1.149351,
932.04,2.541261,1.161852,,,2.508034,1.151983,
932.06,2.535668,1.163168,,,2.521851,1.152312,
932.08,2.526457,1.165471,,,2.515601,1.144088,
932.1,2.536655,1.161195,,,2.51593,1.148035,
932.12,2.537313,1.160537,,,2.511324,1.14014,
932.14,2.53501,1.165142,,,2.510995,1.145733,
932.16,2.53205,1.16251,,,2.515272,1.146062,
932.18,2.531392,1.15955,,,2.51264,1.147377,
932.2,2.533694,1.163826,,,2.519877,1.141456,
932.22,2.531392,1.160537,,,2.514614,1.14343,
932.24,2.528431,1.161524,,,2.516588,1.148693,
932.26,2.526128,1.139811,,,2.50935,1.143101,
932.28,2.526128,1.159879,,,2.51593,1.144417,
932.3,2.527773,1.164813,,,2.511324,1.144746,
932.32,2.529747,1.159879,,,2.492901,1.140798,
932.34,2.525799,1.159879,,,2.514285,1.157576,
932.36,2.529089,1.158234,,,2.520206,1.140798,
932.38,2.526128,1.156918,,,2.517575,1.142443,
932.4,2.526786,1.139482,,,2.520206,1.147048,
932.42,2.530405,1.159879,,,2.516588,1.14968,
932.44,2.532708,1.159221,,,2.515272,1.138166,
932.46,2.529089,1.160866,,,2.513956,1.14639,
932.48,2.532379,1.155602,,,2.51593,1.145733,
932.5,2.513627,1.139811,,,2.513956,1.145404,
932.52,2.52876,1.149022,,,2.522838,1.150009,
932.54,2.532379,1.150009,,,2.522509,1.148035,
932.56,2.528102,1.158563,,,2.520535,1.148693,
932.58,2.534352,1.15626,,,2.516917,1.139153,
932.6,2.53501,1.160537,,,2.513627,1.144417,
932.62,2.5383,1.163168,,,2.522509,1.141456,
932.64,2.534352,1.158892,,,2.52218,1.149351,
932.66,2.539287,1.154615,,,2.519548,1.147706,
932.68,2.541261,1.158892,,,2.518561,1.142443,
932.7,2.5383,1.154615,,,2.516259,1.144746,
932.72,2.536326,1.150009,,,2.519548,1.130599,
932.74,2.541261,1.150338,,,2.516588,1.14639,
932.76,2.537642,1.158563,,,2.515272,1.137508,
932.78,2.537313,1.15297,,,2.518232,1.145075,
932.8,2.535339,1.12731,,,2.518561,1.145404,
932.82,2.513956,1.148035,,,2.514614,1.14343,
932.84,2.535997,1.145404,,,2.511324,1.147048,
932.86,2.534023,1.145075,,,2.513298,1.143759,
932.88,2.535668,1.145733,,,2.514943,1.145075,
932.9,2.530405,1.150009,,,2.514285,1.142114,
932.92,2.532379,1.150338,,,2.515601,1.134547,
932.94,2.530405,1.150009,,,2.512311,1.137179,
932.96,2.528431,1.142114,,,2.510008,1.138166,
932.98,2.524154,1.150996,,,2.51264,1.14343,
933,2.525799,1.151325,,,2.508692,1.132573,
933.02,2.525799,1.148035,,,2.50935,1.137837,
933.04,2.523496,1.146719,,,2.502441,1.141456,
933.06,2.522838,1.148035,,,2.498494,1.141127,
933.08,2.515272,1.152641,,,2.501784,1.137837,
933.1,2.519219,1.148364,,,2.498494,1.133889,
933.12,2.513627,1.147048,,,2.496849,1.13685,
933.14,2.520535,1.151983,,,2.497507,1.134876,
933.16,2.515272,1.156589,,,2.501455,1.139811,
933.18,2.513627,1.160537,,,2.498165,1.137837,
933.2,2.520864,1.15955,,,2.49652,1.136521,
933.22,2.512311,1.157247,,,2.48665,1.140469,
933.24,2.511324,1.163168,,,2.494217,1.143759,
933.26,2.489611,1.156918,,,2.482703,1.139811,
933.28,2.50606,1.158892,,,2.494546,1.143101,
933.3,2.519548,1.156589,,,2.485664,1.140798,
933.32,2.507047,1.15955,,,2.491914,1.14639,
933.34,2.504744,1.163168,,,2.494217,1.144746,
933.36,2.508692,1.168432,,,2.492243,1.148035,
933.38,2.51593,1.170406,,,2.492243,1.146062,
933.4,2.50935,1.171064,,,2.493888,1.146719,
933.42,2.51593,1.167116,,,2.48994,1.148693,
933.44,2.519219,1.16909,,,2.507047,1.155273,
933.46,2.518232,1.166787,,,2.501126,1.156589,
933.48,2.516588,1.167445,,,2.490598,1.151983,
933.5,2.519219,1.170077,,,2.504415,1.151654,
933.52,2.500468,1.162839,,,2.50606,1.152312,
933.54,2.519877,1.16909,,,2.511982,1.154944,
933.56,2.527115,1.169419,,,2.514614,1.157576,
933.58,2.532708,1.171393,,,2.516259,1.160208,
933.6,2.528102,1.175341,,,2.519548,1.163168,
933.62,2.534681,1.172051,,,2.513298,1.160208,
933.64,2.533694,1.167445,,,2.515272,1.161195,
933.66,2.536326,1.169748,,,2.518561,1.160866,
933.68,2.541919,1.173696,,,2.526786,1.156918,
933.7,2.539945,1.144417,,,2.52218,1.153957,
933.72,2.544222,1.168761,,,2.516588,1.16251,
933.74,2.542906,1.170735,,,2.527115,1.157576,
933.76,2.547841,1.167774,,,2.529418,1.15955,
933.78,2.549156,1.16909,,,2.525799,1.155931,
933.8,2.553104,1.167774,,,2.533037,1.163497,
933.82,2.54817,1.164155,,,2.531063,1.160537,
933.84,2.546525,1.163168,,,2.540274,1.165471,
933.86,2.549814,1.160537,,,2.528102,1.161852,
933.88,2.551459,1.164484,,,2.529747,1.159221,
933.9,2.552117,1.166787,,,2.527115,1.160208,
933.92,2.550143,1.164484,,,2.528102,1.16251,
933.94,2.550143,1.148693,,,2.520535,1.155602,
933.96,2.549156,1.164813,,,2.534023,1.156918,
933.98,2.536655,1.157247,,,2.531721,1.17238,
934,2.547841,1.168432,,,2.529089,1.156918,
934.02,2.545867,1.160208,,,2.527444,1.151654,
934.04,2.54817,1.129942,,,2.526128,1.149351,
934.06,2.544222,1.164155,,,2.526457,1.153957,
934.08,2.54488,1.149351,,,2.497836,1.15297,
934.1,2.533037,1.157576,,,2.52218,1.149351,
934.12,2.538629,1.15626,,,2.522509,1.15297,
934.14,2.535668,1.159879,,,2.519548,1.148364,
934.16,2.534023,1.154615,,,2.516588,1.151654,
934.18,2.526128,1.165142,,,2.516588,1.150009,
934.2,2.533037,1.162839,,,2.517575,1.14639,
934.22,2.532379,1.156589,,,2.512311,1.14639,
934.24,2.529747,1.155602,,,2.515601,1.152312,
934.26,2.531063,1.163497,,,2.510008,1.147377,
934.28,2.529089,1.137837,,,2.512311,1.15297,
934.3,2.525799,1.160537,,,2.516588,1.153299,
934.32,2.52876,1.160537,,,2.505731,1.14639,
934.34,2.523825,1.161524,,,2.508034,1.145075,
934.36,2.526457,1.160208,,,2.514614,1.150996,
934.38,2.523167,1.161195,,,2.512311,1.14968,
934.4,2.525799,1.164813,,,2.507705,1.150996,
934.42,2.526786,1.162181,,,2.513627,1.146062,
934.44,2.530734,1.165142,,,2.51264,1.15297,
934.46,2.530734,1.162839,,,2.514614,1.149022,
934.48,2.523825,1.164484,,,2.510008,1.153957,
934.5,2.527444,1.166787,,,2.51264,1.148693,
934.52,2.526128,1.163168,,,2.511324,1.150667,
934.54,2.529418,1.164813,,,2.503757,1.151325,
934.56,2.527115,1.171064,,,2.516259,1.148035,
934.58,2.531063,1.1658,,,2.514285,1.151325,
934.6,2.531721,1.158563,,,2.51889,1.153957,
934.62,2.530076,1.167774,,,2.516917,1.154286,
934.64,2.534023,1.168761,,,2.517903,1.126981,
934.66,2.550472,1.172051,,,2.515601,1.158892,
934.68,2.537313,1.173696,,,2.517903,1.152312,
934.7,2.529747,1.170735,,,2.515272,1.158234,
934.72,2.534352,1.174354,,,2.51889,1.160537,
934.74,2.536326,1.169419,,,2.505402,1.154615,
934.76,2.536326,1.17238,,,2.524812,1.152641,
934.78,2.539287,1.16909,,,2.520864,1.160537,
934.8,2.542248,1.171722,,,2.521851,1.157576,
934.82,2.543235,1.143759,,,2.509021,1.160537,
934.84,2.542577,1.179946,,,2.524483,1.161524,
934.86,2.543564,1.17567,,,2.526457,1.160208,
934.88,2.542577,1.188171,,,2.523496,1.162181,
934.9,2.541261,1.175012,,,2.528431,1.165142,
934.92,2.542577,1.17238,,,2.533694,1.164484,
934.94,2.547183,1.173038,,,2.521193,1.164155,
934.96,2.552446,1.17238,,,2.529089,1.166787,
934.98,2.549485,1.176328,,,2.526128,1.163826,
935,2.550472,1.168432,,,2.529747,1.163497,
935.02,2.546525,1.173038,,,2.533365,1.164155,
935.04,2.551459,1.176986,,,2.542906,1.162181,
935.06,2.553104,1.172051,,,2.534023,1.158563,
935.08,2.550143,1.175012,,,2.522838,1.164813,
935.1,2.548827,1.174025,,,2.530405,1.158563,
935.12,2.55113,1.173367,,,2.533694,1.164484,
935.14,2.53501,1.172709,,,2.534352,1.160537,
935.16,2.553104,1.176328,,,2.535997,1.163168,
935.18,2.552775,1.17238,,,2.530405,1.160208,
935.2,2.55113,1.172051,,,2.538958,1.166787,
935.22,2.550801,1.176986,,,2.5383,1.15955,
935.24,2.551459,1.170735,,,2.538958,1.160866,
935.26,2.554091,1.169748,,,2.534023,1.163168,
935.28,2.549156,1.174354,,,2.535668,1.158563,
935.3,2.549485,1.172709,,,2.532379,1.158563,
935.32,2.552117,1.170406,,,2.535339,1.161195,
935.34,2.551459,1.165471,,,2.534681,1.159879,
935.36,2.547841,1.170735,,,2.531063,1.156918,
935.38,2.54488,1.174354,,,2.526786,1.167116,
935.4,2.551788,1.166787,,,2.52876,1.153628,
935.42,2.550801,1.170077,,,2.522838,1.158892,
935.44,2.549485,1.173038,,,2.529089,1.164155,
935.46,2.546525,1.169419,,,2.529747,1.15955,
935.48,2.539287,1.165471,,,2.533365,1.154615,
935.5,2.549485,1.178959,,,2.535668,1.154615,
935.52,2.530076,1.127639,,,2.530734,1.159879,
935.54,2.546854,1.164813,,,2.52218,1.159221,
935.56,2.546525,1.130928,,,2.514285,1.156589,
935.58,2.547183,1.167774,,,2.527444,1.15297,
935.6,2.543235,1.167116,,,2.524483,1.159221,
935.62,2.542906,1.167445,,,2.524483,1.155273,
935.64,2.537642,1.164813,,,2.525141,1.139811,
935.66,2.513956,1.16251,,,2.52547,1.152312,
935.68,2.543235,1.163826,,,2.521522,1.158892,
935.7,2.552446,1.164155,,,2.517903,1.152641,
935.72,2.547841,1.157247,,,2.52547,1.155273,
935.74,2.542577,1.15955,,,2.528431,1.145404,
935.76,2.537971,1.148035,,,2.527115,1.153957,
935.78,2.533694,1.16251,,,2.520864,1.148693,
935.8,2.539616,1.165142,,,2.518232,1.149351,
935.82,2.539287,1.16909,,,2.524483,1.151654,
935.84,2.530405,1.161852,,,2.524154,1.155273,
935.86,2.534352,1.163826,,,2.518232,1.155273,
