wl,hg_1,hg_2,bg_1,bg_2
470.98,0.011413,0.008452,0.001544,0.005162
471,0.008452,0.007794,0.004504,0.004504
471.02,0.009439,0.006478,0.003846,0.007136
471.04,0.008123,0.007465,0.00582,0.007136
471.06,0.009768,0.006149,0.002202,0.005491
471.08,0.00911,0.005162,0.002202,0.007465
471.1,0.007794,0.006149,0.004175,0.007136
471.12,0.006149,0.003517,0.003517,0.00582
471.14,0.009768,0.010755,0.005162,0.007794
471.16,0.010426,0.007136,0.00286,0.006478
471.18,0.008781,0.007794,0.003846,0.004833
471.2,0.010097,0.005491,0.004833,0.008781
471.22,0.010426,0.007136,0.00286,0.005162
471.24,0.009439,0.007465,0.002202,0.00582
471.26,0.007465,0.006478,0.004833,0.006478
471.28,0.010755,0.006807,0.007136,0.006478
471.3,0.008781,0.005162,0.005162,0.007136
471.32,0.008452,0.004833,0.005162,0.005162
471.34,0.013387,0.005491,0.006478,0.007136
471.36,0.010097,0.008123,0.004504,0.009768
471.38,0.008452,0.005162,0.003189,0.007465
471.4,0.00911,0.007465,0.004175,0.011413
471.42,0.011084,0.008123,0.003846,0.0124
471.44,0.012071,0.005491,0.006807,0.009768
471.46,0.00911,0.007465,0.00286,0.007465
471.48,0.010426,0.006149,0.004175,0.007465
471.5,0.008452,0.004833,0.00582,0.007794
471.52,0.00911,0.00582,0.001544,0.006478
471.54,0.009768,0.006478,0.003517,0.006807
471.56,0.007136,0.004833,0.001215,0.006149
471.58,0.012071,0.006478,0.006149,0.004504
471.6,0.008781,0.006478,0.006478,0.008123
471.62,0.011084,0.006478,0.005162,0.010097
471.64,0.010097,0.006149,0.003189,0.004833
471.66,0.007794,0.00582,0.005162,0.006149
471.68,0.010426,0.005491,0.002531,0.007794
471.7,0.011084,0.004833,0.006807,0.005491
471.72,0.012729,0.004504,0.00286,0.007136
471.74,0.011413,0.004833,0.003517,0.007136
471.76,0.00911,0.005491,0.001215,0.006149
471.78,0.00911,0.005491,0.000557,0.005491
471.8,0.011413,0.007465,0.001873,0.00582
471.82,0.008123,0.006478,0.003189,0.006478
471.84,0.008452,0.005162,0.004175,0.006807
471.86,0.008123,0.005491,0.003189,0.005491
471.88,0.00911,0.004833,0.000886,0.007465
471.9,0.009768,0.008452,0.004504,0.006149
471.92,0.009768,0.008781,0.004175,0.004504
471.94,0.010097,0.007465,0.00286,0.003189
471.96,0.009768,0.005491,0.006807,0.006149
471.98,0.009768,0.005162,0.005162,0.008123
472,0.013716,0.008452,0.00286,0.006478
472.02,0.009439,0.006149,0.003517,0.006807
472.04,0.009768,0.010426,0.004833,0.004833
472.06,0.010097,0.008781,0.003846,0.007136
472.08,0.010426,0.007465,0.004504,0.006478
472.1,0.010755,0.007465,0.005491,0.007465
472.12,0.010426,0.008781,0.003517,0.007794
472.14,0.00911,0.006478,0.00582,0.006478
472.16,0.010097,0.005162,0.003517,0.004833
472.18,0.0124,0.006478,0.003846,0.006149
472.2,0.012729,0.011413,0.006149,0.006478
472.22,0.010426,0.006149,0.004175,0.005491
472.24,0.00911,0.005491,0.00582,0.006807
472.26,0.011742,0.006807,0.004175,0.008123
472.28,0.009768,0.006478,0.003846,0.004833
472.3,0.009768,0.00911,0.003846,0.006478
472.32,0.008123,0.007465,0.00286,0.006149
472.34,0.009439,0.008452,0.004175,0.007136
472.36,0.011084,0.007794,0.00286,0.006807
472.38,0.00911,0.006478,0.005162,0.004504
472.4,0.009439,0.007794,0.003517,0.003517
472.42,0.010426,0.008123,0.006478,0.004833
472.44,0.011413,0.005162,0.004175,0.006807
472.46,0.010755,0.007794,0.004833,0.008781
472.48,0.011742,0.007136,0.004175,0.005491
472.5,0.010426,0.006807,0.001215,0.006807
472.52,0.010097,0.006478,0.002531,0.005491
472.54,0.009768,0.009768,0.002531,0.006478
472.56,0.011084,0.006149,0.003189,0.005162
472.58,0.0124,0.006478,0.005162,0.004175
472.6,0.007794,0.007794,0.000557,0.008452
472.62,0.010755,0.010097,0.000557,0.006807
472.64,0.009439,0.007794,0.003189,0.007794
472.66,0.009768,0.005491,0.000228,0.00582
472.68,0.010097,0.007794,0.000557,0.007136
472.7,0.009768,0.007794,0.002202,0.004833
472.72,0.011084,0.008123,0.004833,0.007136
472.74,0.00911,0.005162,0.003846,0.007794
472.76,0.013387,0.005491,0.005162,0.009439
472.78,0.011084,0.004833,0.000557,0.005162
472.8,0.010097,0.009439,0.003189,0.005162
472.82,0.013058,0.004833,0.003517,0.005491
472.84,0.011742,0.007136,0.00286,0.005491
472.86,0.011413,0.00582,0.004175,0.003517
472.88,0.009439,0.008123,0.004833,0.00582
472.9,0.011084,0.006807,0.001544,0.008452
472.92,0.010097,0.009768,0.003846,0.004175
472.94,0.009439,0.00582,0.001544,0.004833
472.96,0.009768,0.006807,0.003517,0.00582
472.98,0.009768,0.007136,0.003846,0.004504
473,0.014045,0.007136,0.002202,0.008452
473.02,0.010426,0.007794,0.006478,0.004833
473.04,0.009439,0.010097,0.004504,0.007794
473.06,0.010426,0.007794,0.005491,0.007465
473.08,0.008781,0.006807,0.003517,0.007136
473.1,0.00911,0.008452,0.002202,0.007465
473.12,0.0124,0.00582,0.005162,0.007136
473.14,0.012071,0.008452,0.004833,0.007136
473.16,0.011084,0.009768,0.002531,0.006478
473.18,0.010097,0.007794,0.003846,0.007136
473.2,0.011084,0.008452,0.003846,0.006149
473.22,0.0124,0.006149,0.002531,0.008781
473.24,0.010426,0.009439,0.004175,0.003846
473.26,0.007136,0.006478,0.003189,0.007794
473.28,0.011742,0.006807,0.005491,0.010097
473.3,0.011413,0.008452,0.003846,0.007136
473.32,0.010097,0.006149,0.004833,0.007794
473.34,0.010097,0.006478,0.006478,0.007465
473.36,0.010755,0.010426,0.003517,0.007465
473.38,0.013716,0.007136,0.002531,0.006149
473.4,0.010097,0.007794,0.004504,0.007136
473.42,0.010097,0.007465,0.005162,0.006149
473.44,0.011084,0.007136,0.004175,0.006149
473.46,0.013387,0.006478,0.004504,0.009439
473.48,0.011742,0.009768,0.004504,0.007136
473.5,0.010097,0.006807,0.004833,0.006149
473.52,0.011742,0.003846,0.006807,0.006807
473.54,0.013387,0.007794,0.002202,0.00582
473.56,0.011413,0.007465,0.003846,0.003189
473.58,0.009439,0.008123,0.004175,0.010426
473.6,0.011084,0.006807,0.011413,0.007465
473.62,0.012071,0.008123,0.003846,0.008452
473.64,0.012071,0.010755,0.004504,0.008123
473.66,0.009768,0.010097,0.002531,0.007794
473.68,0.007465,0.008781,0.003517,0.00582
473.7,0.010097,0.007465,0.004175,0.004504
473.72,0.012071,0.007136,0.001873,0.007136
473.74,0.011742,0.007794,0.001544,0.011413
473.76,0.011742,0.00911,0.004504,0.008452
473.78,0.010426,0.009768,0.006149,0.006149
473.8,0.008781,0.006149,0.002531,0.008452
473.82,0.011413,0.008781,0.002531,0.006807
473.84,0.010097,0.008781,0.004504,0.009768
473.86,0.008781,0.008123,-0.000101,0.009768
473.88,0.010426,0.008123,0.005162,0.006149
473.9,0.009768,0.007794,0.004175,0.005491
473.92,0.009768,0.008452,0.002531,0.004833
473.94,0.010426,0.007465,0.004833,0.003189
473.96,0.011413,0.007136,0.005491,0.004833
473.98,0.009439,0.007794,0.003517,0.007794
474,0.011742,0.007794,0.002202,0.008781
474.02,0.011742,0.00911,0.004504,0.008452
474.04,0.010755,0.010426,0.000886,0.00911
474.06,0.008781,0.008123,0.003189,0.005162
474.08,0.008781,0.007794,0.003189,0.004833
474.1,0.009439,0.007465,0.001873,0.008123
474.12,0.009768,0.010426,0.001544,0.004833
474.14,0.009768,0.008452,0.005491,0.006478
474.16,0.00911,0.010097,0.003846,0.006149
474.18,0.006807,0.008123,0.003846,0.007136
474.2,0.009768,0.005162,0.007794,0.003189
474.22,0.011742,0.009439,0.000886,0.007136
474.24,0.010097,0.007794,0.007794,0.008123
474.26,0.012729,0.011742,0.004175,0.004833
474.28,0.010755,0.008781,0.002202,0.008452
474.3,0.009768,0.00582,0.006478,0.009768
474.32,0.006807,0.009768,0.003517,0.009768
474.34,0.008781,0.010426,0.001215,0.006807
474.36,0.010755,0.011742,0.000228,0.003517
474.38,0.012071,0.008452,0.003189,0.008452
474.4,0.008781,0.009768,0.004833,0.005162
474.42,0.007794,0.007465,0.000228,0.007136
474.44,0.009439,0.008123,0.004175,0.008781
474.46,0.012729,0.010426,-0.000759,0.00582
474.48,0.009768,0.006478,0.001544,0.008781
474.5,0.011084,0.006478,0.004175,0.007794
474.52,0.014374,0.007794,0.003189,0.011413
474.54,0.012071,0.008781,0.00286,0.007136
474.56,0.013058,0.007465,0.004504,0.009439
474.58,0.011742,0.010755,0.000228,0.008452
474.6,0.009768,0.009768,0.002531,0.007794
474.62,0.008452,0.007794,0.005491,0.007136
474.64,0.012071,0.006149,0.004175,0.006478
474.66,0.012729,0.00911,0.00286,0.007465
474.68,0.012071,0.008123,0.004833,0.010426
474.7,0.010097,0.009768,0.002202,0.011742
474.72,0.00911,0.006807,0.000886,0.011742
474.74,0.0124,0.005162,0.004175,0.008123
474.76,0.010755,0.009768,0.001873,0.008452
474.78,0.011084,0.006478,0.001873,0.010755
474.8,0.010755,0.009768,0.003189,0.009768
474.82,0.008123,0.008452,0.008452,0.006149
474.84,0.00911,0.008452,0.002531,0.007794
474.86,0.010426,0.008781,0.005162,0.0124
474.88,0.00911,0.007136,0.002202,0.009439
474.9,0.006478,0.010755,-0.000101,0.006478
474.92,0.008123,0.010755,0.002202,0.007465
474.94,0.0124,0.009439,0.003189,0.007465
474.96,0.010426,0.008781,0.002531,0.004504
474.98,0.009768,0.00911,0.00582,0.006478
475,0.009768,0.010097,0.006478,0.00582
475.02,0.009768,0.007465,0.002531,0.007136
475.04,0.008123,0.008781,0.003189,0.009768
475.06,0.00911,0.009768,0.002202,0.006149
475.08,0.010097,0.00911,0.00286,0.008123
475.1,0.009439,0.011084,0.004833,0.012071
475.12,0.009439,0.007465,0.004175,0.007136
475.14,0.010426,0.004833,0.005491,0.008123
475.16,0.013058,0.009768,0.003189,0.007794
475.18,0.012071,0.011084,0.004504,0.007794
475.2,0.00911,0.007794,0.002531,0.005162
475.22,0.009768,0.008452,0.004833,0.007465
475.24,0.010426,0.008452,0.003189,0.005491
475.26,0.008123,0.008452,0.001544,0.008452
475.28,0.006807,0.007465,0.004504,0.007794
475.3,0.007794,0.00582,0.006149,0.006478
475.32,0.010426,0.007136,0.005491,0.008452
475.34,0.011084,0.009768,0.001873,0.007794
475.36,0.011742,0.008123,0.004833,0.005162
475.38,0.011413,0.006478,0.004175,0.00582
475.4,0.00582,0.006149,0.003189,0.00582
475.42,0.010755,0.007794,0.00582,0.007794
475.44,0.010426,0.006478,0.001873,0.010426
475.46,0.008123,0.006807,0.004504,0.005491
475.48,0.00582,0.004504,0.003846,0.008123
475.5,0.00911,0.007794,0.004504,0.007136
475.52,0.009768,0.003517,0.001873,0.008123
475.54,0.00911,0.006478,0.003846,0.006807
475.56,0.010426,0.006478,0.003517,0.006478
475.58,0.011413,0.007465,0.001544,0.006478
475.6,0.010426,0.006807,0.002202,0.006478
475.62,0.009439,0.007136,0.006149,0.006478
475.64,0.007136,0.006807,0.003189,0.00582
475.66,0.00911,0.008781,0.004175,0.009439
475.68,0.009439,0.005491,0.00286,0.008123
475.7,0.011084,0.00582,0.003846,0.005491
475.72,0.009768,0.005491,0.001873,0.007794
475.74,0.00911,0.006149,0.002531,0.005491
475.76,0.007794,0.008123,0.004175,0.004833
475.78,0.009439,0.003846,0.003846,0.007136
475.8,0.00911,0.006807,0.00582,0.008452
475.82,0.006478,0.007794,0.003189,0.008452
475.84,0.010097,0.005162,0.000228,0.006149
475.86,0.010755,0.00582,0.003189,0.008123
475.88,0.010426,0.00582,0.003517,0.004504
475.9,0.00582,0.006807,0.002531,0.007136
475.92,0.008452,0.003517,0.001873,0.007465
475.94,0.010097,0.008452,0.00286,0.00911
475.96,0.010097,0.006807,0.003189,0.005491
475.98,0.007136,0.006478,0.003517,0.007136
476,0.010097,0.006478,0.006807,0.007465
476.02,0.007794,0.006149,0.000886,0.007794
476.04,0.007465,0.008452,0.004833,0.00911
476.06,0.006807,0.00582,0.004175,0.006807
476.08,0.009768,0.005162,0.004833,0.007794
476.1,0.007794,0.006149,0.001873,0.007465
476.12,0.008452,0.004833,0.003189,0.010755
476.14,0.007136,0.006478,0.002531,0.006478
476.16,0.009768,0.004504,0.00286,0.004175
476.18,0.006478,0.005491,0.004504,0.00911
476.2,0.008452,0.008452,0.001215,0.009439
476.22,0.009768,0.004833,0.000886,0.010426
476.24,0.008123,0.003189,0.000886,0.009439
476.26,0.007136,0.005162,0.00286,0.006149
476.28,0.008781,0.00582,0.002531,0.007794
476.3,0.006478,0.003189,0.00286,0.010426
476.32,0.009768,0.006149,0.001873,0.009439
476.34,0.007136,0.006807,0.001544,0.008123
476.36,0.009439,0.003189,0.006149,0.008452
476.38,0.007794,0.006149,0.001544,0.009768
476.4,0.007794,0.008123,0.004833,0.007465
476.42,0.006478,0.00582,0.004833,0.008781
476.44,0.008123,0.008452,0.00286,0.006807
476.46,0.006807,0.005162,0.00582,0.007465
476.48,0.012071,0.004833,0.003846,0.007794
476.5,0.007794,0.003189,0.001873,0.006478
476.52,0.007465,0.007465,0.003517,0.009439
476.54,0.006478,0.003517,0.002202,0.006478
476.56,0.007794,0.007465,0.003517,0.009768
476.58,0.009439,0.005162,0.004504,0.010097
476.6,0.008781,0.006478,0.005162,0.004833
476.62,0.007136,0.005162,0.002531,0.008123
476.64,0.009768,0.005162,0.00286,0.008123
476.66,0.007794,0.003846,0.000557,0.007794
476.68,0.006149,0.00582,0.001544,0.006807
476.7,0.006149,0.005491,0.003517,0.00911
476.72,0.005162,0.007136,0.00286,0.010097
476.74,0.005162,0.007136,0.004833,0.010755
476.76,0.006807,0.004833,0.002202,0.006478
476.78,0.007465,0.003846,0.003517,0.006807
476.8,0.008781,0.004833,0.002531,0.006807
476.82,0.007794,0.007465,0.003517,0.008452
476.84,0.003189,0.004504,0.004175,0.007136
476.86,0.00582,0.007465,0.004175,0.008123
476.88,0.00911,0.00582,0.002202,0.007794
476.9,0.007794,0.006478,0.003189,0.009439
476.92,0.006149,0.007794,0.001544,0.008452
476.94,0.007465,0.00582,0.003517,0.009768
476.96,0.005491,0.007794,0.003189,0.008123
476.98,0.007465,0.007465,0.004175,0.009768
477,0.007465,0.005491,0.001215,0.007465
477.02,0.006807,0.007136,0.004175,0.006807
477.04,0.00582,0.005162,0.003846,0.008781
477.06,0.005491,0.004833,0.004175,0.008781
477.08,0.007465,0.003189,0.00286,0.00911
477.1,0.004504,0.00286,0.005162,0.008123
477.12,0.007794,0.004833,0.001873,0.007136
477.14,0.007136,0.00582,0.002202,0.008452
477.16,0.006478,0.003846,0.002202,0.007465
477.18,0.007465,0.008123,0.00286,0.009439
477.2,0.006149,0.008123,0.004175,0.00911
477.22,0.008781,0.00582,0.001215,0.007465
477.24,0.007136,0.002202,0.00286,0.009439
477.26,0.008123,0.004504,0.001215,0.010755
477.28,0.007136,0.00582,0.001215,0.007794
477.3,0.007794,0.005491,0.002531,0.007465
477.32,0.006807,0.00582,0.003517,0.009439
477.34,0.003189,0.001873,0.003846,0.008781
477.36,0.004833,0.005491,0.00286,0.008123
477.38,0.008123,0.004833,-0.00043,0.00582
477.4,0.006149,0.006149,0.00286,0.007794
477.42,0.00582,0.005491,0.00286,0.004504
477.44,0.006807,0.005491,0.003517,0.011084
477.46,0.006478,0.006807,0.001873,0.007136
477.48,0.006807,0.007136,0.001873,0.008781
477.5,0.004833,0.005491,0.000557,0.007136
477.52,0.006478,0.002531,0.002202,0.008123
477.54,0.004504,0.003846,-0.000101,0.008123
477.56,0.004504,0.004833,0.001544,0.005162
477.58,0.007136,0.003189,0.002202,0.00911
477.6,0.006149,0.006149,0.004175,0.00911
477.62,0.004504,0.004833,0.003189,0.009768
477.64,0.008452,0.004833,0.003517,0.007794
477.66,0.007136,0.004833,0.002202,0.007465
477.68,0.004175,0.005162,0.000886,0.009439
477.7,0.006807,0.005491,0.00286,0.004833
477.72,0.007465,0.004175,0.003189,0.006478
477.74,0.005491,0.005162,0.001873,0.009768
477.76,0.006807,0.006478,0.006807,0.006478
477.78,0.006149,0.003189,0.001544,0.008123
477.8,0.003517,0.004833,-0.000101,0.008123
477.82,0.00582,0.006478,0.005162,0.008452
477.84,0.007794,0.006478,0.003846,0.007794
477.86,0.008123,0.007465,0.001544,0.007136
477.88,0.006478,0.006807,0.002531,0.008123
477.9,0.00582,0.006149,0.00286,0.00911
477.92,0.008452,0.007136,0.000557,0.011742
477.94,0.004833,0.007465,0.002202,0.008781
477.96,0.00582,0.003517,0.003846,0.010755
477.98,0.004175,0.006807,0.001215,0.008452
478,0.00582,0.00911,0.002531,0.00582
478.02,0.005491,0.002202,0.004175,0.008123
478.04,0.004504,0.007794,0.001873,0.007794
478.06,0.007136,0.00582,0.003189,0.009439
478.08,0.005162,0.005162,0.003846,0.009439
478.1,0.006807,0.004175,0.001873,0.008781
478.12,0.00582,0.006478,0.003846,0.009439
478.14,0.004175,0.006149,0.00286,0.007465
478.16,0.00911,0.006149,0.001873,0.010097
478.18,0.006149,0.006149,0.002531,0.006149
478.2,0.008452,0.007465,0.001873,0.011413
478.22,0.007794,0.004175,0.001215,0.007136
478.24,0.006478,0.005162,0.001873,0.00911
478.26,0.008781,0.006149,0.000886,0.005491
478.28,0.009439,0.006149,0.002531,0.00911
478.3,0.007136,0.005491,0.001873,0.010755
478.32,0.00911,0.002531,0.000886,0.008452
478.34,0.004833,0.005491,0.002202,0.008123
478.36,0.007465,0.007794,0.001873,0.007465
478.38,0.005491,0.006478,0.003517,0.010755
478.4,0.004504,0.008781,0.000228,0.011084
478.42,0.006807,0.004504,0.00286,0.008452
478.44,0.00582,0.004833,0.000886,0.010097
478.46,0.008123,0.006478,0.005162,0.007465
478.48,0.007794,0.003189,0.00286,0.008123
478.5,0.00582,0.006149,0.001544,0.006807
478.52,0.005162,0.006149,0.002531,0.00911
478.54,0.006478,0.002202,0.001544,0.00582
478.56,0.007794,0.006149,0.003846,0.009768
478.58,0.005491,0.001544,0.001544,0.004504
478.6,0.007136,0.004175,-0.001088,0.006478
478.62,0.007136,0.00582,0.003517,0.004833
478.64,0.006149,0.007465,-0.000101,0.007465
478.66,0.005491,0.008452,0.002531,0.006149
478.68,0.005162,0.006149,0.004833,0.006478
478.7,0.004504,0.00286,-0.00043,0.006478
478.72,0.007794,0.00286,0.000886,0.006149
478.74,0.005162,0.004175,0.003846,0.008123
478.76,0.004833,0.004833,0.001544,0.00911
478.78,0.006478,0.00582,0.004504,0.006478
478.8,0.007465,0.006807,-0.000101,0.008781
478.82,0.004833,0.007794,0.004175,0.007465
478.84,0.003846,0.00286,0.002531,0.00582
478.86,0.006478,0.006149,0.001873,0.002202
478.88,0.008452,0.006149,0.003846,0.007794
478.9,0.003846,0.006149,-0.00043,0.007794
478.92,0.005162,0.005162,0.002531,0.007794
478.94,0.003846,0.005162,0.004833,0.004833
478.96,0.003846,0.004833,0.003846,0.008781
478.98,0.005162,0.003189,0.00286,0.007794
479,0.004504,0.008123,-0.001088,0.008123
479.02,0.006807,0.007794,0.002202,0.008123
479.04,0.00582,0.005491,0.001544,0.005491
479.06,0.00582,0.004175,0.001873,0.008781
479.08,0.006149,0.007794,0.000886,0.005162
479.1,0.008123,0.007136,0.001215,0.009439
479.12,0.005491,0.004504,0.002202,0.007794
479.14,0.009439,0.005162,0.003517,0.00582
479.16,0.006149,0.00582,-0.00043,0.010755
479.18,0.006807,0.00582,0.001544,0.009439
479.2,0.006149,0.004175,0.003517,0.00911
479.22,0.004504,0.002531,0.001215,0.007794
479.24,0.00582,0.010097,0.00286,0.007794
479.26,0.006149,0.00286,0.000886,0.007136
479.28,0.006149,0.00286,0.003517,0.007465
479.3,0.006807,0.003846,0.003846,0.007794
479.32,0.005162,0.003189,0.001544,0.008781
479.34,0.007136,0.005162,0.001873,0.004504
479.36,0.006149,0.003189,0.001873,0.006807
479.38,0.004833,0.006807,0.003189,0.006807
479.4,0.005162,0.003846,0.003189,0.00582
479.42,0.005491,0.004175,0.000557,0.005491
479.44,0.003846,0.006478,-0.000101,0.007136
479.46,0.003846,0.001544,0.001873,0.00582
479.48,0.006149,0.005162,0.002202,0.007136
479.5,0.007794,0.005491,0.001544,0.007465
479.52,0.005162,0.006478,0.004175,0.006478
479.54,0.008781,0.007465,0.004175,0.004504
479.56,0.006807,0.004504,0.004175,0.006149
479.58,0.004175,0.004504,0.002531,0.009439
479.6,0.003846,0.001215,0.001873,0.007136
479.62,0.007465,0.001544,0.001873,0.00911
479.64,0.00911,0.007465,0.002531,0.007794
479.66,0.005491,0.00582,0.000228,0.006478
479.68,0.005162,0.00286,0.001544,0.008781
479.7,0.004833,0.004175,0.000557,0.007465
479.72,0.004504,0.006149,0.004833,0.008123
479.74,0.006807,0.003189,0.001544,0.007794
479.76,0.003517,0.008452,0.003517,0.006478
479.78,0.006478,0.005162,0.000557,0.008123
479.8,0.005491,0.008123,0.004833,0.010097
479.82,0.008452,0.007136,0.002531,0.005162
479.84,0.007794,0.008123,0.000557,0.006807
479.86,0.004175,0.005162,0.003189,0.006807
479.88,0.005491,0.006807,0.000228,0.006807
479.9,0.007794,0.00911,0.001215,0.008452
479.92,0.007794,0.006807,0.001215,0.007794
479.94,0.005162,0.00911,0.001544,0.007136
479.96,0.010097,0.00911,0.001873,0.008123
479.98,0.007465,0.005162,0.002202,0.008123
480,0.008781,0.006478,-0.00043,0.007794
480.02,0.004504,0.006478,0.001873,0.00911
480.04,0.003189,0.005491,-0.000759,0.007136
480.06,0.00582,0.006807,0.002531,0.009768
480.08,0.009768,0.005162,0.003189,0.008123
480.1,0.006149,0.006478,0.002202,0.004833
480.12,0.005491,0.006478,0.002202,0.006149
480.14,0.006807,0.008123,-0.00043,0.008452
480.16,0.005162,0.007794,0.002202,0.007136
480.18,0.008452,0.009768,0.004504,0.006807
480.2,0.005162,0.007136,0.003846,0.008123
480.22,0.005491,0.00911,0.003846,0.006807
480.24,0.006807,0.006478,0.003517,0.009439
480.26,0.007794,0.006478,0.00286,0.006478
480.28,0.005162,0.006149,0.004833,0.006807
480.3,0.008452,0.008781,0.001873,0.006149
480.32,0.004175,0.007794,0.001544,0.004833
480.34,0.00582,0.008123,0.000228,0.007794
480.36,0.011413,0.00582,0.004504,0.007136
480.38,0.008452,0.007465,0.001873,0.009768
480.4,0.007465,0.008123,0.003846,0.006807
480.42,0.00911,0.008123,0.004175,0.007136
480.44,0.007136,0.006807,0.005491,0.008452
480.46,0.00582,0.007465,0.001873,0.007465
480.48,0.004504,0.005491,0.003517,0.006807
480.5,0.008123,0.008781,0.005491,0.005491
480.52,0.005162,0.008452,0.003189,0.007136
480.54,0.006149,0.006807,0.00286,0.008452
480.56,0.009439,0.007136,0.003846,0.007136
480.58,0.006807,0.009768,0.002202,0.010097
