wl_1,ref_1_ND64,wl_2,ref_2_ND64,wl_3,ref_3_ND64,Cu2O_1_77K_ND4,Cu2O_2_77K_ND1,Cu2O_3_77K_ND4,Cu2O_1_150K_ND4,Cu2O_1_296K_ND4,BG_23_ND64,BG_1_ND4
574.52,0.712467,,,,,0.105172,,,0.064379,0.079841,,
574.54,0.713783,,,,,0.11241,,,0.065366,0.081814,,
574.56,0.700624,,,,,0.112081,,,0.066352,0.084446,,
574.58,0.712467,,,,,0.112081,,,0.062405,0.07359,,
574.6,0.704901,,,,,0.10912,,,0.06701,0.084117,,
574.62,0.71148,,,,,0.114383,,,0.057141,0.082801,,
574.64,0.729245,,,,,0.114712,,,0.061089,0.077867,,
574.66,0.70819,,,,,0.125569,,,0.067668,0.077209,,
574.68,0.71477,,,,,0.114054,,,0.066681,0.079841,,
574.7,0.711151,,,,,0.121292,,,0.066681,0.078196,,
574.72,0.708848,,,,,0.123266,,,0.067668,0.077867,,
574.74,0.713454,,,,,0.117673,,,0.068326,0.077867,,
574.76,0.714112,,,,,0.12524,,,0.06405,0.077867,,
574.78,0.699966,,,,,0.123266,,,0.066681,0.08017,,
574.8,0.722008,,,,,0.127543,,,0.065366,0.080828,,
574.82,0.707862,,,,,0.125569,,,0.062405,0.078525,,
574.84,0.709506,,,,,0.128201,,,0.064708,0.075893,,
574.86,0.699966,,,,,0.131819,,,0.063063,0.079512,,
574.88,0.713125,,,,,0.128858,,,0.066681,0.077867,,
574.9,0.704901,,,,,0.118002,,,0.065695,0.079183,,
574.92,0.71148,,,,,0.132477,,,0.063721,0.082801,,
574.94,0.715099,,,,,0.134451,,,0.071287,0.07688,,
574.96,0.709177,,,,,0.142018,,,0.066352,0.079841,,
574.98,0.708519,,,,,0.139057,,,0.066352,0.079841,,
575,0.700295,,,,,0.135109,,,0.051219,0.085104,,
575.02,0.712138,,,,,0.137741,,,0.065366,0.081814,,
575.04,0.716086,,,,,0.145307,,,0.067668,0.076222,,
575.06,0.717731,,,,,0.133135,,,0.066681,0.080828,,
575.08,0.712467,,,,,0.143005,,,0.065037,0.065366,,
575.1,0.709177,,,,,0.142676,,,0.057799,0.071945,,
575.12,0.704243,,,,,0.149584,,,0.065695,0.077538,,
575.14,0.715757,,,,,0.146952,,,0.063063,0.082801,,
575.16,0.71477,,,,,0.152874,,,0.065037,0.082801,,
575.18,0.709177,,,,,0.143992,,,0.063392,0.080828,,
575.2,0.708848,,,,,0.143005,,,0.065695,0.083788,,
575.22,0.71148,,,,,0.148268,,,0.065037,0.083459,,
575.24,0.712796,,,,,0.151229,,,0.062734,0.080828,,
575.26,0.714112,,,,,0.147939,,,0.06701,0.074906,,
575.28,0.711151,,,,,0.150242,,,0.065037,0.083788,,
575.3,0.717402,,,,,0.14761,,,0.066024,0.078196,,
575.32,0.719376,,,,,0.155835,,,0.065695,0.08313,,
575.34,0.71148,,,,,0.151558,,,0.072932,0.076222,,
575.36,0.707862,,,,,0.153532,,,0.065366,0.082143,,
575.38,0.713783,,,,,0.15748,,,0.042337,0.083788,,
575.4,0.705888,,,,,0.151887,,,0.066352,0.081486,,
575.42,0.722666,,,,,0.154848,,,0.066681,0.079183,,
575.44,0.709835,,,,,0.153532,,,0.069642,0.081486,,
575.46,0.711809,,,,,0.160111,,,0.066681,0.079512,,
575.48,0.715099,,,,,0.1509,,,0.066681,0.082143,,
575.5,0.717731,,,,,0.15419,,,0.068326,0.075564,,
575.52,0.708519,,,,,0.163401,,,0.070958,0.081814,,
575.54,0.709506,,,,,0.162414,,,0.067339,0.078525,,
575.56,0.709835,,,,,0.15419,,,0.067339,0.077538,,
575.58,0.717073,,,,,0.161098,,,0.067997,0.081486,,
575.6,0.693386,,,,,0.162414,,,0.068655,0.082143,,
575.62,0.716086,,,,,0.166362,,,0.062405,0.080828,,
575.64,0.718718,,,,,0.159125,,,0.069971,0.08017,,
575.66,0.71806,,,,,0.167349,,,0.065695,0.081814,,
575.68,0.709835,,,,,0.168007,,,0.068984,0.081157,,
575.7,0.710822,,,,,0.161756,,,0.065037,0.080828,,
575.72,0.715757,,,,,0.167678,,,0.064708,0.084446,,
575.74,0.700624,,,,,0.168994,,,0.068655,0.07688,,
575.76,0.707533,,,,,0.171297,,,0.065366,0.078525,,
575.78,0.721021,,,,,0.17031,,,0.066352,0.084446,,
575.8,0.712138,,,,,0.171626,,,0.071945,0.080828,,
575.82,0.728258,,,,,0.171626,,,0.062405,0.078196,,
575.84,0.701611,,,,,0.174258,,,0.06405,0.075564,,
575.86,0.717731,,,,,0.172942,,,0.065695,0.077867,,
575.88,0.705888,,,,,0.173271,,,0.063392,0.080499,,
575.9,0.709835,,,,,0.166691,,,0.068326,0.075893,,
575.92,0.722008,,,,,0.175574,,,0.067997,0.083788,,
575.94,0.708519,,,,,0.178534,,,0.064708,0.079183,,
575.96,0.715757,,,,,0.177547,,,0.066681,0.077538,,
575.98,0.71477,,,,,0.180837,,,0.062076,0.08017,,
576,0.71806,,,,,0.177547,,,0.06701,0.073261,,
576.02,0.710164,,,,,0.186759,,,0.069971,0.078196,,
576.04,0.714441,,,,,0.179192,,,0.069313,0.085762,,
576.06,0.720363,,,,,0.182482,,,0.067997,0.077867,,
576.08,0.705559,,,,,0.18314,,,0.0703,0.079512,,
576.1,0.706217,,,,,0.181824,,,0.060431,0.075564,,
576.12,0.714441,,,,,0.181166,,,0.066024,0.081486,,
576.14,0.71477,,,,,0.18643,,,0.053193,0.077867,,
576.16,0.72135,,,,,0.193996,,,0.067668,0.084117,,
576.18,0.71806,,,,,0.18643,,,0.063392,0.078196,,
576.2,0.717402,,,,,0.18972,,,0.067339,0.081486,,
576.22,0.705559,,,,,0.183798,,,0.062405,0.079512,,
576.24,0.725297,,,,,0.189391,,,0.067339,0.080499,,
576.26,0.720034,,,,,0.179192,,,0.066352,0.082472,,
576.28,0.712138,,,,,0.182153,,,0.064379,0.079512,,
576.3,0.71148,,,,,0.192022,,,0.067668,0.082143,,
576.32,0.714112,,,,,0.194983,,,0.063721,0.076551,,
576.34,0.697992,,,,,0.194983,,,0.063392,0.08017,,
576.36,0.710493,,,,,0.193009,,,0.069313,0.08017,,
576.38,0.717402,,,,,0.191036,,,0.069971,0.084775,,
576.4,0.712796,,,,,0.20255,,,0.068326,0.079841,,
576.42,0.708848,,,,,0.197286,,,0.069642,0.079512,,
576.44,0.717402,,,,,0.197615,,,0.064708,0.08313,,
576.46,0.70523,,,,,0.199918,,,0.067668,0.075564,,
576.48,0.70819,,,,,0.200905,,,0.061747,0.083788,,
576.5,0.703256,,,,,0.194983,,,0.067997,0.08313,,
576.52,0.719705,,,,,0.197944,,,0.051877,0.08313,,
576.54,0.717731,,,,,0.201892,,,0.065695,0.080499,,
576.56,0.714441,,,,,0.189062,,,0.067339,0.082472,,
576.58,0.713125,,,,,0.201892,,,0.056483,0.075564,,
576.6,0.723324,,,,,0.197286,,,0.076551,0.082801,,
576.62,0.719705,,,,,0.203208,,,0.066352,0.077538,,
576.64,0.720363,,,,,0.203537,,,0.06701,0.077867,,
576.66,0.710822,,,,,0.199589,,,0.068984,0.078525,,
576.68,0.713454,,,,,0.202879,,,0.066352,0.081814,,
576.7,0.720034,,,,,0.20584,,,0.068326,0.076551,,
576.72,0.710822,,,,,0.2088,,,0.069642,0.079841,,
576.74,0.713125,,,,,0.20584,,,0.066352,0.080828,,
576.76,0.711809,,,,,0.207813,,,0.066352,0.083459,,
576.78,0.709835,,,,,0.202221,,,0.071945,0.078525,,
576.8,0.707862,,,,,0.210116,,,0.067668,0.083459,,
576.82,0.723653,,,,,0.205182,,,0.065695,0.074906,,
576.84,0.71806,,,,,0.207155,,,0.063392,0.059773,,
576.86,0.716415,,,,,0.203866,,,0.068984,0.081157,,
576.88,0.715428,,,,,0.202221,,,0.069642,0.091026,,
576.9,0.711151,,,,,0.207484,,,0.067997,0.080828,,
576.92,0.703914,,,,,0.207813,,,0.066352,0.082801,,
576.94,0.71477,,,,,0.208142,,,0.07359,0.078525,,
576.96,0.712796,,,,,0.2088,,,0.061418,0.079841,,
576.98,0.712467,,,,,0.208142,,,0.066681,0.082472,,
577,0.715428,,,,,0.209129,,,0.059773,0.085762,,
577.02,0.719705,,,,,0.205182,,,0.067997,0.077867,,
577.04,0.710164,,,,,0.199918,,,0.066024,0.084446,,
577.06,0.71477,,,,,0.202221,,,0.063063,0.077209,,
577.08,0.722995,,,,,0.198931,,,0.068655,0.082472,,
577.1,0.713783,,,,,0.198931,,,0.061418,0.082801,,
577.12,0.706875,,,,,0.182153,,,0.069313,0.084775,,
577.14,0.714441,,,,,0.199589,,,0.067339,0.073919,,
577.16,0.715428,,,,,0.194983,,,0.067339,0.082143,,
577.18,0.713125,,,,,0.190049,,,0.066024,0.075235,,
577.2,0.714441,,,,,0.180837,,,0.06701,0.081814,,
577.22,0.717073,,,,,0.190378,,,0.068984,0.081814,,
577.24,0.715428,,,,,0.177547,,,0.066681,0.081486,,
577.26,0.710493,,,,,0.182482,,,0.065366,0.077867,,
577.28,0.722008,,,,,0.182482,,,0.06405,0.082472,,
577.3,0.719376,,,,,0.181824,,,0.067997,0.080499,,
577.32,0.718718,,,,,0.188075,,,0.071616,0.079841,,
577.34,0.712467,,,,,0.175902,,,0.069971,0.08017,,
577.36,0.716086,,,,,0.172613,,,0.055167,0.082143,,
577.38,0.721021,,,,,0.17031,,,0.067339,0.082143,,
577.4,0.716415,,,,,0.169981,,,0.066024,0.06701,,
577.42,0.712796,,,,,0.159454,,,0.070629,0.081814,,
577.44,0.718389,,,,,0.16373,,,0.067997,0.090039,,
577.46,0.711809,,,,,0.158138,,,0.063392,0.082801,,
577.48,0.690755,,,,,0.153532,,,0.06405,0.084446,,
577.5,0.713783,,,,,0.150571,,,0.065037,0.080828,,
577.52,0.697992,,,,,0.144978,,,0.069971,0.058786,,
577.54,0.710493,,,,,0.140702,,,0.068984,0.078196,,
577.56,0.712467,,,,,0.145307,,,0.069642,0.088394,,
577.58,0.715757,,,,,0.135767,,,0.065366,0.078854,,
577.6,0.706546,,,,,0.143334,,,0.067997,0.081157,,
577.62,0.717402,,,,,0.130832,,,0.067997,0.076222,,
577.64,0.708848,,,,,0.128201,,,0.06701,0.08017,,
577.66,0.707862,,,,,0.127872,,,0.065037,0.080828,,
577.68,0.724639,,,,,0.127214,,,0.067997,0.080828,,
577.7,0.717402,,,,,0.127543,,,0.066352,0.081157,,
577.72,0.715428,,,,,0.121621,,,0.068326,0.084117,,
577.74,0.716086,,,,,0.118002,,,0.066352,0.077209,,
577.76,0.708519,,,,,0.096619,,,0.068326,0.085762,,
577.78,0.697334,,,,,0.117015,,,0.068655,0.082143,,
577.8,0.718389,,,,,0.113067,,,0.066681,0.083459,,
577.82,0.715099,,,,,0.108791,,,0.067997,0.082143,,
577.84,0.710164,,,,,0.115699,,,0.058128,0.08313,,
577.86,0.720363,,,,,0.107804,,,0.064379,0.067339,,
577.88,0.713783,,,,,0.11537,,,0.059444,0.074577,,
577.9,0.716415,,,,,0.10912,,,0.056154,0.077538,,
577.92,0.713783,,,,,0.112081,,,0.070629,0.080499,,
577.94,0.721021,,,,,0.111094,,,0.068984,0.078854,,
577.96,0.720034,,,,,0.110436,,,0.067339,0.081814,,
577.98,0.716744,,,,,0.110436,,,0.068326,0.079183,,
578,0.709835,,,,,0.094974,,,0.068655,0.078854,,
578.02,0.720363,,,,,0.114383,,,0.069642,0.08313,,
578.04,0.716086,,,,,0.111423,,,0.070629,0.081157,,
578.06,0.709835,,,,,0.117015,,,0.068655,0.066681,,
578.08,0.719705,,,,,0.115699,,,0.068655,0.075564,,
578.1,0.710493,,,,,0.116686,,,0.070958,0.086749,,
578.12,0.709506,,,,,0.115699,,,0.069313,0.074248,,
578.14,0.715757,,,,,0.104514,,,0.066681,0.079841,,
578.16,0.710822,,,,,0.117015,,,0.067339,0.080499,,
578.18,0.712138,,,,,0.119976,,,0.068984,0.080828,,
578.2,0.721679,,,,,0.12524,,,0.061747,0.072603,,
578.22,0.712467,,,,,0.123924,,,0.069642,0.080828,,
578.24,0.726942,,,,,0.120963,,,0.067339,0.079841,,
578.26,0.699966,,,,,0.129845,,,0.06701,0.081157,,
578.28,0.69865,,,,,0.128201,,,0.066352,0.079183,,
578.3,0.722008,,,,,0.128201,,,0.065695,0.08017,,
578.32,0.722995,,,,,0.127872,,,0.070958,0.083459,,
578.34,0.709506,,,,,0.134122,,,0.080828,0.085104,,
578.36,0.714441,,,,,0.13478,,,0.069971,0.08642,,
578.38,0.727271,,,,,0.134451,,,0.067997,0.091684,,
578.4,0.719376,,,,,0.139386,,,0.067668,0.081157,,
578.42,0.717073,,,,,0.140044,,,0.078196,0.078854,,
578.44,0.71148,,,,,0.145636,,,0.073919,0.080828,,
578.46,0.70819,,,,,0.139057,,,0.069971,0.078854,,
578.48,0.716086,,,,,0.137412,,,0.07359,0.081486,,
578.5,0.72431,,,,,0.147939,,,0.069313,0.081486,,
578.52,0.717073,,,,,0.146623,,,0.067339,0.082143,,
578.54,0.715099,,,,,0.14761,,,0.072603,0.08313,,
578.56,0.716415,,,,,0.14136,,,0.069313,0.077209,,
578.58,0.71148,,,,,0.152216,,,0.071616,0.079841,,
578.6,0.714112,,,,,0.153861,,,0.062076,0.071616,,
578.62,0.72135,,,,,0.152874,,,0.0703,0.08971,,
578.64,0.72135,,,,,0.153861,,,0.073261,0.077867,,
578.66,0.71806,,,,,0.155506,,,0.070958,0.080828,,
578.68,0.725626,,,,,0.156493,,,0.069642,0.079841,,
578.7,0.706546,,,,,0.16373,,,0.069971,0.077867,,
578.72,0.702927,,,,,0.158138,,,0.072274,0.081157,,
578.74,0.719705,,,,,0.164388,,,0.068984,0.081486,,
578.76,0.722995,,,,,0.16044,,,0.067997,0.059115,,
578.78,0.719705,,,,,0.158796,,,0.071945,0.083788,,
578.8,0.720034,,,,,0.154519,,,0.077209,0.082472,,
578.82,0.726284,,,,,0.164059,,,0.066352,0.081157,,
578.84,0.706217,,,,,0.159125,,,0.069642,0.080828,,
578.86,0.721021,,,,,0.168336,,,0.072274,0.077209,,
578.88,0.726613,,,,,0.159783,,,0.069313,0.079512,,
578.9,0.718389,,,,,0.171626,,,0.071287,0.072932,,
578.92,0.716086,,,,,0.176231,,,0.068984,0.076222,,
578.94,0.717731,,,,,0.172942,,,0.063392,0.078854,,
578.96,0.722008,,,,,0.176231,,,0.073261,0.075235,,
578.98,0.711151,,,,,0.154848,,,0.072603,0.08017,,
579,0.723653,,,,,0.179521,,,0.062076,0.082801,,
579.02,0.721021,,,,,0.174587,,,0.066681,0.083788,,
579.04,0.722337,,,,,0.178534,,,0.061747,0.081814,,
579.06,0.717402,,,,,0.179192,,,0.071287,0.076551,,
579.08,0.722995,,,,,0.188075,,,0.072274,0.080828,,
579.1,0.725297,,,,,0.188075,,,0.071616,0.079183,,
579.12,0.717073,,,,,0.185443,,,0.069642,0.081157,,
579.14,0.722995,,,,,0.180508,,,0.069313,0.066024,,
579.16,0.722337,,,,,0.18314,,,0.063063,0.077209,,
579.18,0.718718,,,,,0.187088,,,0.071616,0.079841,,
579.2,0.724639,,,,,0.182811,,,0.068984,0.082801,,
579.22,0.71806,,,,,0.187417,,,0.074248,0.08017,,
579.24,0.722337,,,,,0.185772,,,0.079183,0.078196,,
579.26,0.712796,,,,,0.185443,,,0.068655,0.080828,,
579.28,0.720363,,,,,0.193338,,,0.074248,0.078196,,
579.3,0.709177,,,,,0.189391,,,0.070629,0.079841,,
579.32,0.716415,,,,,0.196628,,,0.070958,0.080499,,
579.34,0.728587,,,,,0.187746,,,0.067339,0.08313,,
579.36,0.720363,,,,,0.193009,,,0.045627,0.073919,,
579.38,0.71806,,,,,0.197286,,,0.065037,0.076222,,
579.4,0.711809,,,,,0.196299,,,0.069313,0.081157,,
579.42,0.713454,,,,,0.195641,,,0.0703,0.079512,,
579.44,0.729574,,,,,0.197286,,,0.0703,0.079512,,
579.46,0.720034,,,,,0.197615,,,0.069313,0.079841,,
579.48,0.720363,,,,,0.202221,,,0.072932,0.08313,,
579.5,0.716415,,,,,0.193996,,,0.068655,0.07688,,
579.52,0.725297,,,,,0.202221,,,0.072603,0.082143,,
579.54,0.717731,,,,,0.204524,,,0.068655,0.083788,,
579.56,0.725955,,,,,0.197944,,,0.072932,0.08017,,
579.58,0.719376,,,,,0.19926,,,0.071287,0.081814,,
579.6,0.717402,,,,,0.209458,,,0.067339,0.077538,,
579.62,0.730561,,,,,0.208471,,,0.074577,0.078854,,
579.64,0.724968,,,,,0.208471,,,0.070629,0.078854,,
579.66,0.720692,,,,,0.206827,,,0.081157,0.07359,,
579.68,0.720692,,,,,0.21209,,,0.073261,0.077867,,
579.7,0.725955,,,,,0.204524,,,0.074906,0.077538,,
579.72,0.718389,,,,,0.213406,,,0.07359,0.081486,,
579.74,0.723653,,,,,0.210445,,,0.072932,0.076222,,
579.76,0.726942,,,,,0.21209,,,0.071287,0.079841,,
579.78,0.71806,,,,,0.216367,,,0.073919,0.082143,,
579.8,0.725297,,,,,0.212748,,,0.074577,0.078854,,
579.82,0.722666,,,,,0.211761,,,0.07688,0.074248,,
579.84,0.720692,,,,,0.210774,,,0.077538,0.077209,,
579.86,0.726613,,,,,0.223933,,,0.074906,0.092671,,
579.88,0.722995,,,,,0.217025,,,0.063063,0.079512,,
579.9,0.72135,,,,,0.217683,,,0.075235,0.082472,,
579.92,0.707533,,,,,0.217683,,,0.064708,0.060431,,
579.94,0.730561,,,,,0.219657,,,0.070629,0.079512,,
579.96,0.728587,,,,,0.217683,,,0.069313,0.083459,,
579.98,0.721021,,,,,0.217683,,,0.07359,0.082472,,
580,0.71806,,,,,0.223275,,,0.072932,0.07688,,
580.02,0.72431,,,,,0.20584,,,0.073261,0.08017,,
580.04,0.722337,,,,,0.223604,,,0.072932,0.078525,,
580.06,0.722337,,,,,0.222618,,,0.071945,0.077209,,
580.08,0.726284,,,,,0.213406,,,0.07359,0.079841,,
580.1,0.726284,,,,,0.225578,,,0.074906,0.070958,,
580.12,0.729574,,,,,0.225249,,,0.078196,0.082143,,
580.14,0.727271,,,,,0.227881,,,0.076551,0.071616,,
580.16,0.720034,,,,,0.224591,,,0.077209,0.080499,,
580.18,0.720363,,,,,0.234132,,,0.07359,0.078854,,
580.2,0.7276,,,,,0.225249,,,0.070629,0.080499,,
580.22,0.723324,,,,,0.230842,,,0.072932,0.082143,,
580.24,0.725626,,,,,0.231829,,,0.075564,0.072274,,
580.26,0.725955,,,,,0.210116,,,0.075235,0.086091,,
580.28,0.722337,,,,,0.23479,,,0.075235,0.081486,,
580.3,0.710822,,,,,0.237751,,,0.06701,0.079841,,
580.32,0.729245,,,,,0.229855,,,0.075564,0.076551,,
580.34,0.72431,,,,,0.233145,,,0.071945,0.082801,,
580.36,0.726284,,,,,0.231829,,,0.077209,0.079512,,
580.38,0.72135,,,,,0.233145,,,0.080499,0.093658,,
580.4,0.723324,,,,,0.236764,,,0.068984,0.082143,,
580.42,0.723324,,,,,0.224591,,,0.077209,0.078854,,
580.44,0.724639,,,,,0.232158,,,0.072274,0.077209,,
580.46,0.722666,,,,,0.237093,,,0.079183,0.078854,,
580.48,0.713454,,,,,0.240711,,,0.078854,0.082143,,
580.5,0.718718,,,,,0.244988,,,0.077538,0.077867,,
580.52,0.725626,,,,,0.243014,,,0.082801,0.069642,,
580.54,0.722666,,,,,0.241698,,,0.085104,0.080499,,
580.56,0.729245,,,,,0.225907,,,0.080828,0.079512,,
580.58,0.719705,,,,,0.242027,,,0.080499,0.072932,,
580.6,0.722008,,,,,0.253542,,,0.081486,0.079183,,
580.62,0.725955,,,,,0.248936,,,0.084117,0.079512,,
580.64,0.725297,,,,,0.243672,,,0.079841,0.074577,,
580.66,0.722337,,,,,0.237422,,,0.084117,0.088065,,
580.68,0.735496,,,,,0.239066,,,0.085104,0.082801,,
580.7,0.719376,,,,,0.24762,,,0.079512,0.083459,,
580.72,0.726942,,,,,0.2315,,,0.080828,0.075893,,
580.74,0.723653,,,,,0.249265,,,0.077538,0.079841,,
580.76,0.730232,,,,,0.244659,,,0.080828,0.07688,,
580.78,0.726613,,,,,0.249923,,,0.082472,0.080828,,
580.8,0.723981,,,,,0.250581,,,0.083459,0.079183,,
580.82,0.726613,,,,,0.242356,,,0.081814,0.081486,,
580.84,0.728258,,,,,0.251239,,,0.085104,0.079183,,
580.86,0.697663,,,,,0.248278,,,0.086749,0.074906,,
580.88,0.722337,,,,,0.25091,,,0.08642,0.08017,,
580.9,0.724639,,,,,0.239066,,,0.085762,0.084446,,
580.92,0.732206,,,,,0.259792,,,0.082801,0.079183,,
580.94,0.723981,,,,,0.255844,,,0.086749,0.081157,,
580.96,0.721021,,,,,0.262424,,,0.084446,0.08313,,
580.98,0.726613,,,,,0.259792,,,0.084446,0.079183,,
581,0.707862,,,,,0.252555,,,0.082143,0.077209,,
581.02,0.722337,,,,,0.26045,,,0.078525,0.082472,,
581.04,0.722995,,,,,0.260779,,,0.082143,0.076222,,
581.06,0.723324,,,,,0.265714,,,0.079183,0.082143,,
581.08,0.726613,,,,,0.259134,,,0.088723,0.081814,,
581.1,0.718389,,,,,0.264069,,,0.087078,0.081814,,
581.12,0.728916,,,,,0.257818,,,0.08642,0.085433,,
581.14,0.724639,,,,,0.262095,,,0.082801,0.078854,,
581.16,0.72135,,,,,0.263411,,,0.083788,0.077538,,
581.18,0.724968,,,,,0.264069,,,0.087078,0.084775,,
581.2,0.726613,,,,,0.268017,,,0.085433,0.081486,,
581.22,0.724639,,,,,0.265056,,,0.095961,0.083788,,
581.24,0.731548,,,,,0.269004,,,0.090039,0.075564,,
581.26,0.715757,,,,,0.268346,,,0.085433,0.084446,,
581.28,0.729245,,,,,0.268346,,,0.088394,0.083459,,
581.3,0.73089,,,,,0.269661,,,0.085433,0.077538,,
581.32,0.739115,,,,,0.253542,,,0.085433,0.078854,,
581.34,0.726284,,,,,0.277228,,,0.090368,0.080828,,
581.36,0.729903,,,,,0.271635,,,0.084446,0.079183,,
581.38,0.729903,,,,,0.270977,,,0.090039,0.08313,,
581.4,0.720692,,,,,0.272622,,,0.089052,0.076551,,
581.42,0.732535,,,,,0.258476,,,0.089052,0.08313,,
581.44,0.72135,,,,,0.271306,,,0.080499,0.08642,,
581.46,0.720363,,,,,0.272293,,,0.088723,0.081486,,
581.48,0.723653,,,,,0.273609,,,0.07359,0.081814,,
581.5,0.721021,,,,,0.275254,,,0.088065,0.08313,,
581.52,0.729574,,,,,0.275912,,,0.090039,0.081157,,
581.54,0.713125,,,,,0.272951,,,0.088394,0.081814,,
581.56,0.735825,,,,,0.275583,,,0.083459,0.083459,,
581.58,0.728587,,,,,0.269333,,,0.087078,0.077538,,
581.6,0.7276,,,,,0.277886,,,0.083788,0.081486,,
581.62,0.712138,,,,,0.280847,,,0.087078,0.08313,,
581.64,0.729903,,,,,0.276899,,,0.085433,0.078854,,
581.66,0.726284,,,,,0.276241,,,0.090368,0.077867,,
581.68,0.709506,,,,,0.277886,,,0.087736,0.087078,,
581.7,0.728587,,,,,0.280847,,,0.08971,0.075893,,
581.72,0.728587,,,,,0.277886,,,0.085433,0.083459,,
581.74,0.731548,,,,,0.28315,,,0.089052,0.081814,,
581.76,0.717731,,,,,0.280189,,,0.085104,0.081157,,
581.78,0.731219,,,,,0.279202,,,0.085762,0.081814,,
581.8,0.721679,,,,,0.29269,,,0.090039,0.084775,,
581.82,0.727929,,,,,0.281505,,,0.077538,0.079512,,
581.84,0.730561,,,,,0.280518,,,0.094974,0.089052,,
581.86,0.719047,,,,,0.288084,,,0.087736,0.077209,,
581.88,0.724639,,,,,0.288084,,,0.090039,0.081157,,
581.9,0.731548,,,,,0.289071,,,0.091026,0.082143,,
581.92,0.71806,,,,,0.293348,,,0.087736,0.080828,,
581.94,0.727271,,,,,0.284137,,,0.087407,0.078196,,
581.96,0.732864,,,,,0.290716,,,0.087407,0.082143,,
581.98,0.733193,,,,,0.286768,,,0.093658,0.078525,,
582,0.727929,,,,,0.2894,,,0.082472,0.078525,,
582.02,0.731877,,,,,0.2894,,,0.088065,0.08313,,
582.04,0.732864,,,,,0.287426,,,0.077867,0.090368,,
582.06,0.736154,,,,,0.294664,,,0.081486,0.079512,,
582.08,0.730561,,,,,0.293348,,,0.091355,0.086091,,
582.1,0.716086,,,,,0.278873,,,0.082801,0.084117,,
582.12,0.729903,,,,,0.294335,,,0.085433,0.080828,,
582.14,0.719047,,,,,0.288413,,,0.087407,0.077209,,
582.16,0.719376,,,,,0.299599,,,0.090368,0.08313,,
582.18,0.730232,,,,,0.300586,,,0.087078,0.080828,,
582.2,0.726942,,,,,0.294006,,,0.090697,0.081157,,
582.22,0.727929,,,,,0.291374,,,0.089381,0.079841,,
582.24,0.727929,,,,,0.298283,,,0.087078,0.080828,,
582.26,0.723653,,,,,0.298941,,,0.086091,0.082143,,
582.28,0.729574,,,,,0.300586,,,0.086091,0.079841,,
582.3,0.726613,,,,,0.296638,,,0.088723,0.080828,,
582.32,0.731219,,,,,0.290387,,,0.08642,0.070958,,
582.34,0.729903,,,,,0.300915,,,0.085433,0.081486,,
582.36,0.721679,,,,,0.297296,,,0.085762,0.08017,,
582.38,0.728258,,,,,0.298941,,,0.085433,0.084446,,
582.4,0.735825,,,,,0.282492,,,0.074906,0.083788,,
582.42,0.727929,,,,,0.299599,,,0.086091,0.085104,,
582.44,0.720692,,,,,0.301572,,,0.094316,0.08971,,
582.46,0.727271,,,,,0.296967,,,0.083459,0.084117,,
582.48,0.737799,,,,,0.305849,,,0.084117,0.081814,,
582.5,0.728587,,,,,0.296309,,,0.079512,0.084446,,
582.52,0.731219,,,,,0.30552,,,0.083788,0.08313,,
582.54,0.732535,,,,,0.299928,,,0.081157,0.086749,,
582.56,0.724968,,,,,0.302888,,,0.08017,0.085762,,
582.58,0.733193,,,,,0.302888,,,0.088065,0.078854,,
582.6,0.728587,,,,,0.30223,,,0.078196,0.081486,,
582.62,0.727929,,,,,0.310126,,,0.081814,0.087407,,
582.64,0.721021,,,,,0.30881,,,0.077538,0.08017,,
582.66,0.713783,,,,,0.307165,,,0.083788,0.087736,,
582.68,0.726942,,,,,0.304862,,,0.084446,0.078196,,
582.7,0.733851,,,,,0.296309,,,0.080499,0.084775,,
582.72,0.722008,,,,,0.299599,,,0.081157,0.094645,,
582.74,0.732535,,,,,0.304533,,,0.082801,0.067997,,
582.76,0.729245,,,,,0.305849,,,0.080499,0.081814,,
582.78,0.732535,,,,,0.312429,,,0.08017,0.061418,,
582.8,0.73418,,,,,0.302559,,,0.08017,0.084446,,
582.82,0.721679,,,,,0.313416,,,0.065695,0.082143,,
582.84,0.730232,,,,,0.314074,,,0.081486,0.084446,,
582.86,0.727271,,,,,0.300586,,,0.078854,0.079183,,
582.88,0.729903,,,,,0.311113,,,0.061089,0.084446,,
582.9,0.735167,,,,,0.314732,,,0.081157,0.079183,,
582.92,0.7276,,,,,0.316705,,,0.077209,0.087736,,
582.94,0.724639,,,,,0.313745,,,0.078525,0.085762,,
582.96,0.726942,,,,,0.314074,,,0.079512,0.084775,,
582.98,0.729574,,,,,0.310784,,,0.083788,0.083788,,
583,0.727271,,,,,0.313416,,,0.078525,0.084775,,
583.02,0.729903,,,,,0.316705,,,0.078196,0.063392,,
583.04,0.73418,,,,,0.316705,,,0.088065,0.082143,,
583.06,0.730232,,,,,0.317034,,,0.078525,0.084775,,
583.08,0.718718,,,,,0.316377,,,0.08017,0.086749,,
583.1,0.731548,,,,,0.316048,,,0.079841,0.083788,,
583.12,0.731548,,,,,0.319337,,,0.084446,0.081157,,
583.14,0.728916,,,,,0.314403,,,0.080828,0.083788,,
583.16,0.733522,,,,,0.318021,,,0.080828,0.079512,,
