t_ref,V_ref,t_unf,V_unf
-268.359375,0.388611515,-67.08984375,1.192376681
-268.28125,0.390307223,-67.0703125,1.195428954
-268.203125,0.389968081,-67.05078125,1.187967843
-268.125,0.389968081,-67.03125,1.18491557
-268.046875,0.391324647,-67.01171875,1.193394106
-267.96875,0.391324647,-66.9921875,1.188985267
-267.890625,0.391663788,-66.97265625,1.18254158
-267.8125,0.39200293,-66.953125,1.192715823
-267.734375,0.39200293,-66.93359375,1.196446379
-267.65625,0.39200293,-66.9140625,1.182202439
-267.578125,0.39200293,-66.89453125,1.188306984
-267.5,0.393698637,-66.875,1.193733247
-267.421875,0.393359495,-66.85546875,1.189324409
-267.34375,0.39200293,-66.8359375,1.190341833
-267.265625,0.393020354,-66.81640625,1.187967843
-267.1875,0.393359495,-66.796875,1.191698399
-267.109375,0.393698637,-66.77734375,1.191698399
-267.03125,0.394037778,-66.7578125,1.197802944
-266.953125,0.394037778,-66.73828125,1.190341833
-266.875,0.394037778,-66.71875,1.191359257
-266.796875,0.395055202,-66.69921875,1.18254158
-266.71875,0.395055202,-66.6796875,1.183219863
-266.640625,0.395055202,-66.66015625,1.191020116
-266.5625,0.396072627,-66.640625,1.192715823
-266.484375,0.396072627,-66.62109375,1.188306984
-266.40625,0.39675091,-66.6015625,1.181524156
-266.328125,0.396072627,-66.58203125,1.191020116
-266.25,0.39675091,-66.5625,1.186611277
-266.171875,0.39675091,-66.54296875,1.192715823
-266.09375,0.39675091,-66.5234375,1.194750671
-266.015625,0.39675091,-66.50390625,1.18966355
-265.9375,0.398107475,-66.484375,1.190002692
-265.859375,0.400142324,-66.46484375,1.192376681
-265.78125,0.400142324,-66.4453125,1.192376681
-265.703125,0.400142324,-66.42578125,1.193733247
-265.625,0.397768334,-66.40625,1.191698399
-265.546875,0.397768334,-66.38671875,1.193394106
-265.46875,0.398107475,-66.3671875,1.193054964
-265.390625,0.399464041,-66.34765625,1.197802944
-265.3125,0.398446617,-66.328125,1.190002692
-265.234375,0.399464041,-66.30859375,1.183559005
-265.15625,0.399464041,-66.2890625,1.196107237
-265.078125,0.400142324,-66.26953125,1.197463803
-265,0.398785758,-66.25,1.197463803
-264.921875,0.401838031,-66.23046875,1.193733247
-264.84375,0.400481465,-66.2109375,1.188646126
-264.765625,0.399803182,-66.19140625,1.188306984
-264.6875,0.401159748,-66.171875,1.19203754
-264.609375,0.400142324,-66.15234375,1.195768096
-264.53125,0.401838031,-66.1328125,1.188985267
-264.453125,0.401159748,-66.11328125,1.190680974
-264.375,0.401838031,-66.09375,1.191359257
-264.296875,0.403194597,-66.07421875,1.19203754
-264.21875,0.401838031,-66.0546875,1.195428954
-264.140625,0.403194597,-66.03515625,1.191359257
-264.0625,0.402855455,-66.015625,1.183898146
-263.984375,0.402855455,-65.99609375,1.195089813
-263.90625,0.403872879,-65.9765625,1.194750671
-263.828125,0.402855455,-65.95703125,1.197802944
-263.75,0.403194597,-65.9375,1.194750671
-263.671875,0.404551162,-65.91796875,1.192376681
-263.59375,0.403872879,-65.8984375,1.189324409
-263.515625,0.404212021,-65.87890625,1.186272136
-263.4375,0.404890304,-65.859375,1.185593853
-263.359375,0.405229445,-65.83984375,1.183219863
-263.28125,0.404551162,-65.8203125,1.191020116
-263.203125,0.404551162,-65.80078125,1.193054964
-263.125,0.405229445,-65.78125,1.189324409
-263.046875,0.406246869,-65.76171875,1.19203754
-262.96875,0.406246869,-65.7421875,1.193733247
-262.890625,0.406246869,-65.72265625,1.192376681
-262.8125,0.406586011,-65.703125,1.195768096
-262.734375,0.405907728,-65.68359375,1.18966355
-262.65625,0.408281718,-65.6640625,1.19441153
-262.578125,0.407264294,-65.64453125,1.19203754
-262.5,0.407603435,-65.625,1.195428954
-262.421875,0.406925152,-65.60546875,1.188985267
-262.34375,0.409299142,-65.5859375,1.190341833
-262.265625,0.407942576,-65.56640625,1.195768096
-262.1875,0.407603435,-65.546875,1.194072389
-262.109375,0.408960001,-65.52734375,1.187628702
-262.03125,0.408281718,-65.5078125,1.188985267
-261.953125,0.409638283,-65.48828125,1.188646126
-261.875,0.408960001,-65.46875,1.196107237
-261.796875,0.409299142,-65.44921875,1.193054964
-261.71875,0.410316566,-65.4296875,1.193394106
-261.640625,0.409977425,-65.41015625,1.196107237
-261.5625,0.410316566,-65.390625,1.193054964
-261.484375,0.409977425,-65.37109375,1.188646126
-261.40625,0.410316566,-65.3515625,1.193054964
-261.328125,0.409977425,-65.33203125,1.191698399
-261.25,0.410655708,-65.3125,1.19441153
-261.171875,0.411333991,-65.29296875,1.188985267
-261.09375,0.411673132,-65.2734375,1.19678552
-261.015625,0.412012273,-65.25390625,1.19203754
-260.9375,0.410994849,-65.234375,1.18254158
-260.859375,0.412012273,-65.21484375,1.196107237
-260.78125,0.410994849,-65.1953125,1.200176934
-260.703125,0.412690556,-65.17578125,1.192715823
-260.625,0.412012273,-65.15625,1.190680974
-260.546875,0.413368839,-65.13671875,1.198481227
-260.46875,0.412690556,-65.1171875,1.19441153
-260.390625,0.412351415,-65.09765625,1.193054964
-260.3125,0.412690556,-65.078125,1.195768096
-260.234375,0.412690556,-65.05859375,1.19678552
-260.15625,0.413029698,-65.0390625,1.195089813
-260.078125,0.413707981,-65.01953125,1.192376681
-260,0.415403688,-65,1.189324409
-259.921875,0.413707981,-64.98046875,1.200516076
-259.84375,0.414047122,-64.9609375,1.195768096
-259.765625,0.414386263,-64.94140625,1.196107237
-259.6875,0.414725405,-64.921875,1.189324409
-259.609375,0.416421112,-64.90234375,1.191698399
-259.53125,0.414725405,-64.8828125,1.19678552
-259.453125,0.41608197,-64.86328125,1.19441153
-259.375,0.416421112,-64.84375,1.190341833
-259.296875,0.415742829,-64.82421875,1.186611277
-259.21875,0.416421112,-64.8046875,1.193733247
-259.140625,0.41608197,-64.78515625,1.197802944
-259.0625,0.416421112,-64.765625,1.192376681
-258.984375,0.416421112,-64.74609375,1.188306984
-258.90625,0.417099395,-64.7265625,1.190341833
-258.828125,0.417438536,-64.70703125,1.192376681
-258.75,0.417777678,-64.6875,1.191698399
-258.671875,0.417438536,-64.66796875,1.195089813
-258.59375,0.418116819,-64.6484375,1.197802944
-258.515625,0.418795102,-64.62890625,1.185254712
-258.4375,0.418116819,-64.609375,1.18966355
-258.359375,0.41845596,-64.58984375,1.19915951
-258.28125,0.417777678,-64.5703125,1.197802944
-258.203125,0.417438536,-64.55078125,1.195428954
-258.125,0.41845596,-64.53125,1.184576429
-258.046875,0.418795102,-64.51171875,1.187967843
-257.96875,0.419134243,-64.4921875,1.195089813
-257.890625,0.419473385,-64.47265625,1.193733247
-257.8125,0.419473385,-64.453125,1.198820368
-257.734375,0.419812526,-64.43359375,1.19203754
-257.65625,0.420490809,-64.4140625,1.191359257
-257.578125,0.419812526,-64.39453125,1.197463803
-257.5,0.42082995,-64.375,1.188985267
-257.421875,0.421169092,-64.35546875,1.184576429
-257.34375,0.42082995,-64.3359375,1.201194358
-257.265625,0.42082995,-64.31640625,1.196446379
-257.1875,0.421508233,-64.296875,1.193054964
-257.109375,0.421508233,-64.27734375,1.19203754
-257.03125,0.422864799,-64.2578125,1.184576429
-256.953125,0.422525657,-64.23828125,1.193733247
-256.875,0.421169092,-64.21875,1.192376681
-256.796875,0.422525657,-64.19921875,1.188646126
-256.71875,0.422186516,-64.1796875,1.188306984
-256.640625,0.422186516,-64.16015625,1.190341833
-256.5625,0.421508233,-64.140625,1.196446379
-256.484375,0.424221365,-64.12109375,1.192376681
-256.40625,0.42320394,-64.1015625,1.19678552
-256.328125,0.422864799,-64.08203125,1.190680974
-256.25,0.424221365,-64.0625,1.191698399
-256.171875,0.422864799,-64.04296875,1.18491557
-256.09375,0.424560506,-64.0234375,1.184237287
-256.015625,0.424899647,-64.00390625,1.176097893
-255.9375,0.423543082,-63.984375,1.187967843
-255.859375,0.424560506,-63.96484375,1.186950419
-255.78125,0.423882223,-63.9453125,1.186611277
-255.703125,0.42557793,-63.92578125,1.185254712
-255.625,0.426595355,-63.90625,1.184237287
-255.546875,0.424899647,-63.88671875,1.180845873
-255.46875,0.425238789,-63.8671875,1.177454459
-255.390625,0.425238789,-63.84765625,1.170332489
-255.3125,0.426256213,-63.828125,1.159479964
-255.234375,0.42557793,-63.80859375,1.164227944
-255.15625,0.426256213,-63.7890625,1.162193095
-255.078125,0.426256213,-63.76953125,1.149984004
-255,0.426595355,-63.75,1.15134057
-254.921875,0.425917072,-63.73046875,1.152018852
-254.84375,0.426256213,-63.7109375,1.154053701
-254.765625,0.426934496,-63.69140625,1.157445115
-254.6875,0.427273637,-63.671875,1.166262792
-254.609375,0.427273637,-63.65234375,1.163888802
-254.53125,0.426256213,-63.6328125,1.165584509
-254.453125,0.428969344,-63.61328125,1.175758752
-254.375,0.427273637,-63.59375,1.177454459
-254.296875,0.428291062,-63.57421875,1.170671631
-254.21875,0.428291062,-63.5546875,1.174063045
-254.140625,0.428291062,-63.53515625,1.169993348
-254.0625,0.429647627,-63.515625,1.175758752
-253.984375,0.428291062,-63.49609375,1.170671631
-253.90625,0.429308486,-63.4765625,1.165923651
-253.828125,0.429647627,-63.45703125,1.168297641
-253.75,0.428969344,-63.4375,1.163888802
-253.671875,0.429647627,-63.41796875,1.159140822
-253.59375,0.429308486,-63.3984375,1.154053701
-253.515625,0.43032591,-63.37890625,1.161514812
-253.4375,0.429986769,-63.359375,1.156766832
-253.359375,0.429986769,-63.33984375,1.157784257
-253.28125,0.429986769,-63.3203125,1.15371456
-253.203125,0.43032591,-63.30078125,1.151001428
-253.125,0.431004193,-63.28125,1.155749408
-253.046875,0.43032591,-63.26171875,1.15371456
-252.96875,0.431682476,-63.2421875,1.149644863
-252.890625,0.430665052,-63.22265625,1.146931731
-252.8125,0.431343334,-63.203125,1.149644863
-252.734375,0.431682476,-63.18359375,1.143201176
-252.65625,0.431004193,-63.1640625,1.142183751
-252.578125,0.431343334,-63.14453125,1.148288297
-252.5,0.431682476,-63.125,1.142183751
-252.421875,0.432021617,-63.10546875,1.139131479
-252.34375,0.432360759,-63.0859375,1.145914307
-252.265625,0.433378183,-63.06640625,1.142522893
-252.1875,0.432021617,-63.046875,1.143540317
-252.109375,0.432021617,-63.02734375,1.140148903
-252.03125,0.434056466,-63.0078125,1.133026933
-251.953125,0.434056466,-62.98828125,1.140488044
-251.875,0.4326999,-62.96875,1.138453196
-251.796875,0.4326999,-62.94921875,1.125904963
-251.71875,0.433378183,-62.9296875,1.133026933
-251.640625,0.434056466,-62.91015625,1.143201176
-251.5625,0.434395607,-62.890625,1.136757489
-251.484375,0.433717324,-62.87109375,1.134383499
-251.40625,0.434395607,-62.8515625,1.137435771
-251.328125,0.434734749,-62.83203125,1.132009509
-251.25,0.433717324,-62.8125,1.132687792
-251.171875,0.435413031,-62.79296875,1.138453196
-251.09375,0.43507389,-62.7734375,1.137774913
-251.015625,0.434734749,-62.75390625,1.13472264
-250.9375,0.435413031,-62.734375,1.13472264
-250.859375,0.435413031,-62.71484375,1.126244105
-250.78125,0.436430456,-62.6953125,1.137774913
-250.703125,0.435752173,-62.67578125,1.135400923
-250.625,0.436091314,-62.65625,1.12285269
-250.546875,0.436091314,-62.63671875,1.134383499
-250.46875,0.436430456,-62.6171875,1.137435771
-250.390625,0.436091314,-62.59765625,1.135400923
-250.3125,0.437108739,-62.578125,1.136079206
-250.234375,0.436430456,-62.55859375,1.126922387
-250.15625,0.436430456,-62.5390625,1.131331226
-250.078125,0.436769597,-62.51953125,1.140488044
-250,0.437108739,-62.5,1.131331226
-249.921875,0.43744788,-62.48046875,1.128957236
-249.84375,0.437108739,-62.4609375,1.135740064
-249.765625,0.437787021,-62.44140625,1.133705216
-249.6875,0.437787021,-62.421875,1.12760067
-249.609375,0.438126163,-62.40234375,1.13472264
-249.53125,0.438804446,-62.3828125,1.137774913
-249.453125,0.439143587,-62.36328125,1.129635519
-249.375,0.439143587,-62.34375,1.12997466
-249.296875,0.439143587,-62.32421875,1.130992084
-249.21875,0.438804446,-62.3046875,1.138114054
-249.140625,0.438804446,-62.28515625,1.133705216
-249.0625,0.438465304,-62.265625,1.137774913
-248.984375,0.440500153,-62.24609375,1.131331226
-248.90625,0.439143587,-62.2265625,1.126922387
-248.828125,0.439482728,-62.20703125,1.131670367
-248.75,0.440839294,-62.1875,1.134383499
-248.671875,0.439482728,-62.16796875,1.13709663
-248.59375,0.440500153,-62.1484375,1.133026933
-248.515625,0.440161011,-62.12890625,1.136418347
-248.4375,0.440500153,-62.109375,1.133366074
-248.359375,0.440500153,-62.08984375,1.130313802
-248.28125,0.440839294,-62.0703125,1.130313802
-248.203125,0.43982187,-62.05078125,1.133026933
-248.125,0.440500153,-62.03125,1.135061781
-248.046875,0.440839294,-62.01171875,1.137774913
-247.96875,0.44219586,-61.9921875,1.132687792
-247.890625,0.441178436,-61.97265625,1.12997466
-247.8125,0.441517577,-61.953125,1.12522668
-247.734375,0.44219586,-61.93359375,1.135061781
-247.65625,0.441517577,-61.9140625,1.140488044
-247.578125,0.44219586,-61.89453125,1.132009509
-247.5,0.44219586,-61.875,1.132687792
-247.421875,0.441178436,-61.85546875,1.137774913
-247.34375,0.442535001,-61.8359375,1.140827186
-247.265625,0.443213284,-61.81640625,1.138114054
-247.1875,0.442874143,-61.796875,1.127261529
-247.109375,0.443213284,-61.77734375,1.131670367
-247.03125,0.443552426,-61.7578125,1.133705216
-246.953125,0.442535001,-61.73828125,1.140827186
-246.875,0.443891567,-61.71875,1.137774913
-246.796875,0.443891567,-61.69921875,1.133705216
-246.71875,0.444230708,-61.6796875,1.130992084
-246.640625,0.44456985,-61.66015625,1.133026933
-246.5625,0.443891567,-61.640625,1.135061781
-246.484375,0.443552426,-61.62109375,1.139131479
-246.40625,0.444230708,-61.6015625,1.138792337
-246.328125,0.443213284,-61.58203125,1.133026933
-246.25,0.445926415,-61.5625,1.135061781
-246.171875,0.445248133,-61.54296875,1.142862034
-246.09375,0.444230708,-61.5234375,1.13472264
-246.015625,0.444230708,-61.50390625,1.136757489
-245.9375,0.446604698,-61.484375,1.133705216
-245.859375,0.444908991,-61.46484375,1.136757489
-245.78125,0.445926415,-61.4453125,1.137774913
-245.703125,0.445926415,-61.42578125,1.141505468
-245.625,0.445926415,-61.40625,1.139809761
-245.546875,0.446265557,-61.38671875,1.139809761
-245.46875,0.445587274,-61.3671875,1.135400923
-245.390625,0.445926415,-61.34765625,1.130992084
-245.3125,0.445926415,-61.328125,1.12522668
-245.234375,0.44694384,-61.30859375,1.140148903
-245.15625,0.44694384,-61.2890625,1.139131479
-245.078125,0.44694384,-61.26953125,1.136079206
-245,0.446265557,-61.25,1.135400923
-244.921875,0.447622123,-61.23046875,1.130652943
-244.84375,0.446604698,-61.2109375,1.12285269
-244.765625,0.44694384,-61.19140625,1.128278953
-244.6875,0.447282981,-61.171875,1.126922387
-244.609375,0.447961264,-61.15234375,1.123530973
-244.53125,0.447622123,-61.1328125,1.121496125
-244.453125,0.448639547,-61.11328125,1.120817842
-244.375,0.447282981,-61.09375,1.116748145
-244.296875,0.447961264,-61.07421875,1.112000165
-244.21875,0.448639547,-61.0546875,1.102504205
-244.140625,0.448639547,-61.03515625,1.107252185
-244.0625,0.448639547,-61.015625,1.106913044
-243.984375,0.449656971,-60.99609375,1.102165064
-243.90625,0.448300405,-60.9765625,1.093347387
-243.828125,0.448978688,-60.95703125,1.083512286
-243.75,0.448978688,-60.9375,1.081477437
-243.671875,0.449656971,-60.91796875,1.078764306
-243.59375,0.448639547,-60.8984375,1.078425164
-243.515625,0.450335254,-60.87890625,1.075372891
-243.4375,0.44931783,-60.859375,1.063842083
-243.359375,0.450335254,-60.83984375,1.060450669
-243.28125,0.449656971,-60.8203125,1.064520366
-243.203125,0.449656971,-60.80078125,1.059433245
-243.125,0.450335254,-60.78125,1.050276426
-243.046875,0.449996112,-60.76171875,1.050615568
-242.96875,0.449996112,-60.7421875,1.03671077
-242.890625,0.450335254,-60.72265625,1.030945365
-242.8125,0.450335254,-60.703125,1.028571375
-242.734375,0.450674395,-60.68359375,1.013988294
-242.65625,0.451352678,-60.6640625,1.012631729
-242.578125,0.450674395,-60.64453125,1.004492335
-242.5,0.451352678,-60.625,0.998387789
-242.421875,0.452370102,-60.60546875,0.994318092
-242.34375,0.451352678,-60.5859375,0.987535264
-242.265625,0.451352678,-60.56640625,0.974308748
-242.1875,0.452030961,-60.546875,0.96752592
-242.109375,0.452370102,-60.52734375,0.965491071
-242.03125,0.451352678,-60.5078125,0.953960263
-241.953125,0.45169182,-60.48828125,0.953621122
-241.875,0.452709244,-60.46875,0.940733748
-241.796875,0.451352678,-60.44921875,0.927507232
-241.71875,0.452370102,-60.4296875,0.919028697
-241.640625,0.451352678,-60.41015625,0.913263293
-241.5625,0.453048385,-60.390625,0.906819606
-241.484375,0.452709244,-60.37109375,0.893253949
-241.40625,0.452709244,-60.3515625,0.885792838
-241.328125,0.452709244,-60.33203125,0.874262029
-241.25,0.453048385,-60.3125,0.860696372
-241.171875,0.453387527,-60.29296875,0.849165564
-241.09375,0.453048385,-60.2734375,0.841365311
-241.015625,0.45406581,-60.25390625,0.827460513
-240.9375,0.452709244,-60.234375,0.808807735
-240.859375,0.453387527,-60.21484375,0.797276927
-240.78125,0.45406581,-60.1953125,0.785746119
-240.703125,0.45406581,-60.17578125,0.767771623
-240.625,0.45406581,-60.15625,0.750814552
-240.546875,0.454744092,-60.13671875,0.735214047
-240.46875,0.455083234,-60.1171875,0.720970107
-240.390625,0.454404951,-60.09765625,0.705030461
-240.3125,0.454404951,-60.078125,0.688751672
-240.234375,0.455761517,-60.05859375,0.669420611
-240.15625,0.455422375,-60.0390625,0.65246354
-240.078125,0.45406581,-60.01953125,0.645680712
-240,0.454744092,-60,0.627367075
-239.921875,0.455083234,-59.98046875,0.612444853
-239.84375,0.455422375,-59.9609375,0.59752263
-239.765625,0.454744092,-59.94140625,0.588365812
-239.6875,0.456439799,-59.921875,0.574800155
-239.609375,0.456100658,-59.90234375,0.558860508
-239.53125,0.455761517,-59.8828125,0.542242579
-239.453125,0.456100658,-59.86328125,0.528337781
-239.375,0.456778941,-59.84375,0.515111265
-239.296875,0.456100658,-59.82421875,0.499849901
-239.21875,0.455761517,-59.8046875,0.487301669
-239.140625,0.455761517,-59.78515625,0.475431719
-239.0625,0.456439799,-59.765625,0.465596618
-238.984375,0.456100658,-59.74609375,0.453387527
-238.90625,0.456100658,-59.7265625,0.44219586
-238.828125,0.457457224,-59.70703125,0.4326999
-238.75,0.457796365,-59.6875,0.424899647
-238.671875,0.457118082,-59.66796875,0.417777678
-238.59375,0.458135507,-59.6484375,0.415742829
-238.515625,0.457457224,-59.62890625,0.407264294
-238.4375,0.457457224,-59.609375,0.401159748
-238.359375,0.457796365,-59.58984375,0.395733485
-238.28125,0.457796365,-59.5703125,0.38962894
-238.203125,0.458474648,-59.55078125,0.383185253
-238.125,0.456778941,-59.53125,0.376402424
-238.046875,0.457796365,-59.51171875,0.369958737
-237.96875,0.458813789,-59.4921875,0.36351505
-237.890625,0.458135507,-59.47265625,0.357410505
-237.8125,0.458813789,-59.453125,0.351645101
-237.734375,0.457457224,-59.43359375,0.345540555
-237.65625,0.458474648,-59.4140625,0.342827424
-237.578125,0.457796365,-59.39453125,0.336044595
-237.5,0.458813789,-59.375,0.331974898
-237.421875,0.459831214,-59.35546875,0.32756606
